,x,y,z,atomic-charge,atomic-radius,effective-born-radii
129,16.548,16.220,24.184,1.00,0.00,0.61680836
130,17.230,17.444,22.634,1.00,0.00,0.36111913
131,17.935,18.272,22.731,1.00,0.00,0.49369995
132,16.283,17.926,22.385,1.00,0.00,0.46433194
133,17.577,16.547,21.443,1.00,0.00,0.26374556
134,18.642,16.318,21.525,1.00,0.00,0.29733473
135,17.032,15.604,21.523,1.00,0.00,0.30962799
136,17.225,17.397,20.165,1.00,0.00,0.21649515
137,17.714,18.372,20.220,1.00,0.00,0.22782729
138,16.163,17.645,20.111,1.00,0.00,0.22582339
139,17.680,16.669,18.910,1.00,0.00,0.21536890
140,18.728,16.438,19.108,1.00,0.00,0.21215651
141,17.136,15.733,18.773,1.00,0.00,0.22877208
142,17.537,17.485,17.556,1.00,0.00,0.29153583
143,17.955,18.485,17.688,1.00,0.00,0.27536078
144,16.517,17.751,17.272,1.00,0.00,0.41472054
145,18.361,16.930,16.406,1.00,0.00,0.40907441
146,18.111,17.500,15.508,1.00,0.00,0.62327166
147,18.140,15.868,16.281,1.00,0.00,0.52502456
148,19.439,17.036,16.540,1.00,0.00,0.44839680
