,x,y,z,atomic-charge,atomic-radius,effective-born-radii
78,20.714,21.855,20.334,1.00,0.00,0.43690153
79,21.526,19.837,21.460,1.00,0.00,0.39445059
80,21.512,18.753,21.592,1.00,0.00,0.47013692
81,20.921,20.233,22.278,1.00,0.00,0.56106631
82,22.946,20.139,21.628,1.00,0.00,0.57164684
83,22.975,21.015,22.019,1.00,0.00,0.92793146
84,14.745,22.139,18.858,1.00,0.00,0.35436312
85,13.748,22.615,18.892,1.00,0.00,0.56644223
86,14.539,20.700,18.729,1.00,0.00,0.29158164
87,15.476,22.788,17.678,1.00,0.00,0.39516948
88,15.519,23.861,17.875,1.00,0.00,0.60513867
89,14.819,22.448,16.401,1.00,0.00,0.55100369
90,14.275,21.675,16.570,1.00,0.00,0.58180972
91,16.878,22.252,17.685,1.00,0.00,0.35576669
92,16.931,21.164,17.607,1.00,0.00,0.46184315
93,17.577,22.877,16.606,1.00,0.00,0.53724261
94,16.956,22.659,15.907,1.00,0.00,0.84578619
95,17.661,22.546,18.883,1.00,0.00,0.31441654
96,17.880,23.613,18.953,1.00,0.00,0.51036220
97,16.853,22.030,20.161,1.00,0.00,0.29255050
98,16.723,20.948,20.238,1.00,0.00,0.25358538
99,15.476,22.415,20.098,1.00,0.00,0.41924574
100,17.399,22.596,21.498,1.00,0.00,0.40315103
101,18.337,22.080,21.711,1.00,0.00,0.47762438
102,16.692,22.506,22.325,1.00,0.00,0.59483337
103,17.779,23.967,21.362,1.00,0.00,0.55692143
104,17.044,24.563,21.528,1.00,0.00,0.92980786
105,11.818,17.580,18.795,1.00,0.00,0.36398893
106,10.972,16.881,18.922,1.00,0.00,0.57359702
107,13.056,16.790,18.492,1.00,0.00,0.30941825
108,11.573,18.630,17.770,1.00,0.00,0.39615578
109,10.733,19.269,18.049,1.00,0.00,0.60329416
110,11.321,18.059,16.448,1.00,0.00,0.55737688
111,12.187,17.866,16.084,1.00,0.00,0.81159529
112,12.808,19.496,17.701,1.00,0.00,0.35312304
113,13.692,18.968,17.338,1.00,0.00,0.49500220
114,12.441,20.515,16.741,1.00,0.00,0.53406923
115,11.847,20.131,16.092,1.00,0.00,0.86216871
116,13.166,20.166,19.027,1.00,0.00,0.31269346
117,12.412,20.942,19.172,1.00,0.00,0.51136617
118,13.204,19.116,20.130,1.00,0.00,0.29609674
119,14.103,18.540,19.899,1.00,0.00,0.25149396
120,11.940,18.264,20.098,1.00,0.00,0.45043277
121,13.399,19.740,21.507,1.00,0.00,0.39407816
122,14.359,20.227,21.692,1.00,0.00,0.45469183
123,13.253,18.964,22.262,1.00,0.00,0.56984469
124,12.401,20.840,21.730,1.00,0.00,0.56916529
125,12.525,21.212,22.607,1.00,0.00,0.96034866
126,17.021,16.971,23.610,1.00,0.00,0.44127666
127,17.425,16.026,23.714,1.00,0.00,0.57225142
128,15.989,16.927,23.614,1.00,0.00,0.56361478
129,17.395,17.382,24.481,1.00,0.00,0.63357747
130,17.666,17.624,22.422,1.00,0.00,0.31588387
131,18.700,17.276,22.401,1.00,0.00,0.43852878
132,17.824,19.207,22.532,1.00,0.00,0.35796650
133,18.384,19.735,21.757,1.00,0.00,0.30323199
134,18.261,19.560,23.468,1.00,0.00,0.58229865
135,16.821,19.638,22.513,1.00,0.00,0.45157545
136,17.040,17.194,21.130,1.00,0.00,0.23520822
137,17.388,16.168,20.990,1.00,0.00,0.24253526
138,15.948,17.183,21.120,1.00,0.00,0.24630189
139,17.562,17.941,19.867,1.00,0.00,0.22735509
140,18.653,17.994,19.854,1.00,0.00,0.22918301
141,17.123,18.932,19.735,1.00,0.00,0.23423720
142,17.151,17.163,18.634,1.00,0.00,0.33193093
143,17.698,16.234,18.460,1.00,0.00,0.37014802
144,17.411,17.771,17.765,1.00,0.00,0.53417618
145,16.083,16.936,18.676,1.00,0.00,0.36542467
