,x,y,z,atomic-charge,atomic-radius,effective-born-radii
98,19.279,19.782,18.640,1.00,0.00,0.29547782
99,21.151,20.377,18.522,1.00,0.00,0.44180721
100,19.434,21.303,17.055,1.00,0.00,0.42299564
101,18.369,21.130,16.887,1.00,0.00,0.50748170
102,20.029,20.855,16.256,1.00,0.00,0.62253478
103,19.774,22.661,16.974,1.00,0.00,0.56077651
104,19.467,23.031,16.143,1.00,0.00,0.95052175
105,21.004,14.364,19.978,1.00,0.00,0.35776337
106,21.380,13.348,19.763,1.00,0.00,0.56368823
107,19.551,14.387,20.195,1.00,0.00,0.27861649
108,21.676,15.075,21.219,1.00,0.00,0.38991347
109,22.755,14.964,21.091,1.00,0.00,0.60266061
110,21.247,14.540,22.400,1.00,0.00,0.53388771
111,20.477,13.985,22.258,1.00,0.00,0.52618097
112,21.242,16.568,21.332,1.00,0.00,0.34845607
113,20.199,16.585,21.652,1.00,0.00,0.44887793
114,22.119,17.263,22.267,1.00,0.00,0.53275975
115,22.845,16.696,22.538,1.00,0.00,0.88528095
116,21.458,17.295,20.028,1.00,0.00,0.30661798
117,22.535,17.423,19.905,1.00,0.00,0.49991997
118,20.953,16.567,18.768,1.00,0.00,0.30811609
119,19.866,16.535,18.666,1.00,0.00,0.33309940
120,21.440,15.200,18.837,1.00,0.00,0.43112907
121,21.473,17.141,17.443,1.00,0.00,0.42161705
122,21.037,18.103,17.164,1.00,0.00,0.52797466
123,21.197,16.436,16.656,1.00,0.00,0.61981278
124,22.900,17.308,17.469,1.00,0.00,0.56455274
125,23.346,16.459,17.523,1.00,0.00,0.90299372
126,16.368,17.524,22.287,1.00,0.00,0.40506095
127,17.246,18.306,22.643,1.00,0.00,0.51934975
128,15.528,17.010,23.040,1.00,0.00,0.54559657
129,16.401,17.076,20.860,1.00,0.00,0.26292895
130,15.530,16.498,20.544,1.00,0.00,0.25166747
131,17.161,16.316,20.667,1.00,0.00,0.26931535
132,16.664,18.198,19.897,1.00,0.00,0.24390728
133,15.923,18.996,19.983,1.00,0.00,0.26505713
134,17.634,18.666,20.079,1.00,0.00,0.24671249
135,16.643,17.626,18.461,1.00,0.00,0.36034551
136,17.492,16.986,18.210,1.00,0.00,0.48700106
137,15.750,17.154,18.045,1.00,0.00,0.49501304
138,16.820,18.514,17.852,1.00,0.00,0.47186538
