,x,y,z,atomic-charge,atomic-radius,effective-born-radii
89,22.810,16.525,20.900,1.00,0.00,0.53307316
90,22.679,17.191,21.579,1.00,0.00,0.84275616
91,21.764,18.265,19.742,1.00,0.00,0.34650876
92,20.806,17.805,19.993,1.00,0.00,0.44553991
93,22.198,19.114,20.822,1.00,0.00,0.53640714
94,21.817,19.986,20.698,1.00,0.00,0.57630773
95,21.586,19.015,18.499,1.00,0.00,0.30745809
96,22.452,19.676,18.427,1.00,0.00,0.49425735
97,21.401,18.215,17.226,1.00,0.00,0.30985274
98,20.399,17.786,17.165,1.00,0.00,0.31214556
99,22.437,17.192,17.202,1.00,0.00,0.44284299
100,21.640,19.084,15.988,1.00,0.00,0.42209060
101,20.797,19.756,15.817,1.00,0.00,0.54234270
102,21.847,18.504,15.086,1.00,0.00,0.62990463
103,22.754,19.882,16.143,1.00,0.00,0.55557324
104,22.820,20.628,15.542,1.00,0.00,0.95487404
105,19.596,11.788,19.043,1.00,0.00,0.35212001
106,19.480,10.691,18.986,1.00,0.00,0.56604423
107,18.330,12.402,19.405,1.00,0.00,0.27768666
108,20.736,12.142,20.065,1.00,0.00,0.38860290
109,21.629,11.543,19.876,1.00,0.00,0.60722400
110,20.292,11.721,21.353,1.00,0.00,0.55150424
111,19.391,12.027,21.485,1.00,0.00,0.69308668
112,21.040,13.653,20.107,1.00,0.00,0.35040475
113,20.280,14.231,20.636,1.00,0.00,0.48154243
114,22.278,13.786,20.846,1.00,0.00,0.53893845
115,22.468,14.682,21.132,1.00,0.00,0.67790939
116,21.271,14.172,18.693,1.00,0.00,0.30891273
117,22.283,13.882,18.405,1.00,0.00,0.50107716
118,20.280,13.657,17.694,1.00,0.00,0.29894794
119,19.348,14.143,17.989,1.00,0.00,0.25373844
120,20.062,12.169,17.748,1.00,0.00,0.43954296
121,20.560,14.065,16.276,1.00,0.00,0.40047928
122,20.448,15.149,16.202,1.00,0.00,0.46419648
123,19.881,13.617,15.548,1.00,0.00,0.58628443
124,21.911,13.684,15.943,1.00,0.00,0.56038086
125,22.353,14.416,15.507,1.00,0.00,0.90291545
126,16.175,15.695,22.646,1.00,0.00,0.42829664
127,16.098,14.481,22.609,1.00,0.00,0.50038907
128,15.716,16.270,23.617,1.00,0.00,0.57622609
129,16.573,16.509,21.440,1.00,0.00,0.36339017
130,16.687,17.568,21.670,1.00,0.00,0.51762278
131,16.884,15.985,20.259,1.00,0.00,0.27564063
132,16.788,14.923,20.051,1.00,0.00,0.25188036
133,17.494,16.833,19.157,1.00,0.00,0.24527658
134,18.506,16.479,18.948,1.00,0.00,0.26015038
135,17.637,17.911,19.263,1.00,0.00,0.26870561
136,16.784,16.517,17.814,1.00,0.00,0.24557636
137,16.528,15.457,17.760,1.00,0.00,0.26050319
138,15.834,17.055,17.805,1.00,0.00,0.24847186
139,17.460,17.030,16.507,1.00,0.00,0.38016470
140,18.330,16.414,16.272,1.00,0.00,0.48062257
141,16.746,16.905,15.691,1.00,0.00,0.57420786
142,17.678,18.100,16.546,1.00,0.00,0.45621877
