,x,y,z,atomic-charge,atomic-radius,effective-born-radii
66,20.983,21.337,21.062,1.00,0.00,0.38988161
67,21.385,22.341,20.915,1.00,0.00,0.61361302
68,21.587,20.883,22.257,1.00,0.00,0.53377874
69,21.507,21.537,22.954,1.00,0.00,0.90422783
70,19.494,21.393,21.336,1.00,0.00,0.36074980
71,19.079,20.416,21.591,1.00,0.00,0.45926547
72,19.161,22.457,22.244,1.00,0.00,0.54006859
73,19.749,22.338,22.993,1.00,0.00,0.88394679
74,18.693,21.740,20.063,1.00,0.00,0.32287086
75,18.546,22.819,19.979,1.00,0.00,0.51187092
76,19.129,20.957,18.861,1.00,0.00,0.32512570
77,18.885,19.924,19.114,1.00,0.00,0.36581018
78,20.611,20.998,18.705,1.00,0.00,0.44709622
79,18.479,21.517,17.529,1.00,0.00,0.43107986
80,17.451,21.190,17.365,1.00,0.00,0.52942884
81,19.070,20.981,16.783,1.00,0.00,0.61431404
82,18.492,22.951,17.394,1.00,0.00,0.57243905
83,19.393,23.278,17.451,1.00,0.00,0.93211407
84,22.521,15.234,20.045,1.00,0.00,0.35162279
85,23.287,14.440,19.990,1.00,0.00,0.56884303
86,21.119,14.687,20.206,1.00,0.00,0.28706015
87,22.825,16.077,21.300,1.00,0.00,0.38664296
88,23.890,16.316,21.343,1.00,0.00,0.60164531
89,22.648,15.093,22.391,1.00,0.00,0.54490847
90,22.065,14.391,22.094,1.00,0.00,0.53754666
91,21.954,17.282,21.315,1.00,0.00,0.35455446
92,20.921,16.946,21.428,1.00,0.00,0.43572116
93,22.353,18.101,22.432,1.00,0.00,0.54129106
94,21.877,18.935,22.419,1.00,0.00,0.60227824
95,22.065,18.079,20.009,1.00,0.00,0.31978620
96,23.006,18.607,19.842,1.00,0.00,0.51772117
97,21.862,17.175,18.814,1.00,0.00,0.31295432
98,20.836,16.808,18.886,1.00,0.00,0.31407079
99,22.822,16.069,18.879,1.00,0.00,0.44568940
100,22.032,17.815,17.451,1.00,0.00,0.42600336
101,21.089,18.345,17.299,1.00,0.00,0.53998391
102,21.962,17.064,16.662,1.00,0.00,0.61169133
103,23.223,18.680,17.343,1.00,0.00,0.57199412
104,23.997,18.143,17.528,1.00,0.00,0.90782806
105,18.694,11.342,19.552,1.00,0.00,0.35919299
106,18.290,10.372,19.210,1.00,0.00,0.57271284
107,17.682,12.211,19.996,1.00,0.00,0.30278640
108,19.708,11.121,20.666,1.00,0.00,0.40119354
109,20.418,10.421,20.220,1.00,0.00,0.61296043
110,19.177,10.676,21.915,1.00,0.00,0.55586175
111,18.592,11.304,22.346,1.00,0.00,0.80152837
112,20.314,12.515,21.031,1.00,0.00,0.35504429
113,19.532,13.087,21.535,1.00,0.00,0.48358756
114,21.351,12.283,21.967,1.00,0.00,0.53988745
115,21.145,11.515,22.506,1.00,0.00,0.86743029
116,20.879,13.266,19.857,1.00,0.00,0.31203474
117,21.722,12.689,19.470,1.00,0.00,0.50048300
118,19.928,13.267,18.653,1.00,0.00,0.30289081
119,19.122,13.964,18.891,1.00,0.00,0.29866787
120,19.453,11.903,18.336,1.00,0.00,0.43984133
121,20.668,13.834,17.462,1.00,0.00,0.40078516
122,20.849,14.882,17.707,1.00,0.00,0.42251849
123,20.084,13.733,16.545,1.00,0.00,0.60320692
124,21.824,13.088,17.253,1.00,0.00,0.55298700
125,22.613,13.634,17.260,1.00,0.00,0.85833624
126,17.438,16.474,19.638,1.00,0.00,0.33277389
127,16.454,16.347,19.178,1.00,0.00,0.43169940
128,18.193,16.488,18.846,1.00,0.00,0.49042926
129,17.769,15.527,20.838,1.00,0.00,0.32981559
130,17.529,14.463,20.752,1.00,0.00,0.38575685
131,18.795,15.583,21.214,1.00,0.00,0.42415265
132,16.851,16.590,21.617,1.00,0.00,0.36298774
133,15.762,16.577,21.483,1.00,0.00,0.40780076
134,17.537,17.616,20.648,1.00,0.00,0.29175987
135,18.608,17.806,20.763,1.00,0.00,0.33552584
136,16.844,18.436,20.440,1.00,0.00,0.29489126
137,17.149,16.920,22.915,1.00,0.00,0.56067629
138,16.263,17.134,23.259,1.00,0.00,0.88670025
