,x,y,z,atomic-charge,atomic-radius,effective-born-radii
47,18.285,23.161,21.567,1.00,0.00,0.54615393
48,18.945,22.463,21.585,1.00,0.00,0.58935294
49,16.207,22.185,20.954,1.00,0.00,0.34538576
50,16.546,21.187,21.240,1.00,0.00,0.40905272
51,15.585,22.808,22.097,1.00,0.00,0.53606412
52,15.119,23.611,21.854,1.00,0.00,0.88965193
53,15.150,22.001,19.782,1.00,0.00,0.31095143
54,14.653,22.928,19.487,1.00,0.00,0.51079453
55,15.968,21.531,18.499,1.00,0.00,0.29493501
56,16.309,20.501,18.617,1.00,0.00,0.25464583
57,17.183,22.255,18.207,1.00,0.00,0.42611184
58,15.201,21.375,17.185,1.00,0.00,0.39893637
59,14.458,20.577,17.259,1.00,0.00,0.44840295
60,15.861,21.168,16.341,1.00,0.00,0.58989364
61,14.471,22.631,16.898,1.00,0.00,0.56907718
62,15.087,23.346,17.074,1.00,0.00,0.87734241
63,21.786,18.549,19.348,1.00,0.00,0.36151988
64,22.773,18.080,19.182,1.00,0.00,0.57603993
65,20.825,17.525,19.633,1.00,0.00,0.27338963
66,21.772,19.397,20.579,1.00,0.00,0.39051120
67,22.498,20.201,20.435,1.00,0.00,0.60689944
68,22.136,18.640,21.744,1.00,0.00,0.53970791
69,21.926,17.711,21.623,1.00,0.00,0.53363961
70,20.409,19.945,20.748,1.00,0.00,0.33558207
71,19.751,19.145,21.094,1.00,0.00,0.38326666
72,20.487,20.830,21.834,1.00,0.00,0.52979410
73,20.872,20.372,22.584,1.00,0.00,0.89031795
74,19.852,20.705,19.538,1.00,0.00,0.30495165
75,20.436,21.617,19.392,1.00,0.00,0.49849735
76,20.053,19.846,18.227,1.00,0.00,0.29442130
77,19.412,18.962,18.261,1.00,0.00,0.25383956
78,21.469,19.340,18.148,1.00,0.00,0.44707600
79,19.807,20.589,16.897,1.00,0.00,0.40863071
80,18.750,20.862,16.884,1.00,0.00,0.47656020
81,19.991,19.932,16.044,1.00,0.00,0.59032089
82,20.460,21.822,16.791,1.00,0.00,0.56364183
83,21.262,21.915,17.311,1.00,0.00,0.85508286
84,20.163,13.300,19.363,1.00,0.00,0.35893033
85,20.390,12.220,19.326,1.00,0.00,0.58076584
86,18.763,13.477,19.773,1.00,0.00,0.28403928
87,21.090,13.855,20.417,1.00,0.00,0.38687030
88,22.103,13.535,20.164,1.00,0.00,0.61237659
89,20.717,13.344,21.752,1.00,0.00,0.53734793
90,20.994,12.425,21.720,1.00,0.00,0.89964290
91,20.997,15.370,20.625,1.00,0.00,0.34000954
92,19.948,15.565,20.854,1.00,0.00,0.33227621
93,21.853,15.822,21.679,1.00,0.00,0.53375893
94,21.696,15.228,22.416,1.00,0.00,0.86904531
95,21.223,16.162,19.365,1.00,0.00,0.31402875
96,22.273,16.086,19.075,1.00,0.00,0.52185987
97,20.363,15.596,18.202,1.00,0.00,0.29010046
98,19.324,15.795,18.473,1.00,0.00,0.23991754
99,20.577,14.118,18.186,1.00,0.00,0.42524637
100,20.561,16.193,16.882,1.00,0.00,0.37975202
101,20.130,17.193,16.807,1.00,0.00,0.40540939
102,20.029,15.535,16.191,1.00,0.00,0.54083973
103,21.905,16.143,16.465,1.00,0.00,0.56057670
104,22.235,15.242,16.508,1.00,0.00,0.88381555
105,14.854,12.373,18.954,1.00,0.00,0.35948359
106,13.951,11.820,18.640,1.00,0.00,0.56551548
107,14.441,13.657,19.454,1.00,0.00,0.27725120
108,15.531,11.557,20.034,1.00,0.00,0.39023450
109,15.757,10.515,19.799,1.00,0.00,0.61378320
110,14.709,11.419,21.184,1.00,0.00,0.53183217
111,14.083,10.692,21.206,1.00,0.00,0.93188516
112,16.767,12.283,20.471,1.00,0.00,0.34455074
113,16.384,13.220,20.879,1.00,0.00,0.41116058
114,17.310,11.530,21.530,1.00,0.00,0.54173521
115,17.760,12.112,22.147,1.00,0.00,0.81610284
116,17.743,12.558,19.327,1.00,0.00,0.31699154
117,18.193,11.583,19.131,1.00,0.00,0.52667469
118,17.032,13.219,18.125,1.00,0.00,0.29360670
119,16.799,14.263,18.343,1.00,0.00,0.24586747
120,15.767,12.588,17.860,1.00,0.00,0.42747585
121,17.707,13.249,16.789,1.00,0.00,0.39559126
122,18.366,14.120,16.823,1.00,0.00,0.40826636
123,16.950,13.460,16.031,1.00,0.00,0.57450943
124,18.350,12.033,16.548,1.00,0.00,0.55854499
125,19.097,12.212,15.973,1.00,0.00,0.91230090
126,17.310,16.830,16.306,1.00,0.00,0.41477722
127,16.929,15.815,16.383,1.00,0.00,0.45166310
128,17.916,17.180,15.475,1.00,0.00,0.59653345
129,17.053,17.679,17.323,1.00,0.00,0.32642480
130,17.315,18.733,17.327,1.00,0.00,0.36266015
131,16.158,17.243,18.472,1.00,0.00,0.24795523
132,15.796,16.216,18.384,1.00,0.00,0.24367405
133,15.239,17.831,18.525,1.00,0.00,0.29187095
134,16.876,17.374,19.855,1.00,0.00,0.21116875
135,17.720,16.691,19.974,1.00,0.00,0.21655878
136,17.208,18.414,19.861,1.00,0.00,0.21755905
137,16.003,17.118,21.173,1.00,0.00,0.26008799
138,15.978,16.026,21.194,1.00,0.00,0.31278379
139,14.987,17.515,21.220,1.00,0.00,0.30133083
140,16.872,17.594,22.399,1.00,0.00,0.34793831
141,17.945,17.405,22.331,1.00,0.00,0.46151961
142,16.791,18.682,22.445,1.00,0.00,0.48173554
143,16.509,16.943,23.707,1.00,0.00,0.44787098
144,17.061,15.932,24.114,1.00,0.00,0.57661536
145,15.806,17.611,24.471,1.00,0.00,0.58539308
