,x,y,z,atomic-charge,atomic-radius,effective-born-radii
40,12.450,14.972,15.915,1.00,0.00,0.56000211
41,12.631,14.284,15.271,1.00,0.00,0.93967169
42,16.168,22.105,19.248,1.00,0.00,0.35945814
43,16.629,23.108,19.198,1.00,0.00,0.57434462
44,17.173,21.146,19.666,1.00,0.00,0.29110344
45,15.088,22.095,20.360,1.00,0.00,0.39156877
46,14.365,22.909,20.276,1.00,0.00,0.61325310
47,15.606,22.291,21.610,1.00,0.00,0.54498066
48,16.321,21.669,21.764,1.00,0.00,0.74401548
49,14.429,20.700,20.417,1.00,0.00,0.35062519
50,15.125,19.966,20.829,1.00,0.00,0.44186267
51,13.295,20.731,21.271,1.00,0.00,0.54403549
52,12.855,21.544,21.012,1.00,0.00,0.84879144
53,13.882,20.171,19.075,1.00,0.00,0.31188066
54,12.897,20.623,18.938,1.00,0.00,0.50435878
55,14.820,20.473,17.868,1.00,0.00,0.29878961
56,15.513,19.630,17.899,1.00,0.00,0.26055773
57,15.583,21.743,17.939,1.00,0.00,0.41845490
58,14.015,20.293,16.585,1.00,0.00,0.40982112
59,13.707,19.279,16.320,1.00,0.00,0.51227897
60,14.744,20.440,15.785,1.00,0.00,0.58705100
61,12.975,21.267,16.538,1.00,0.00,0.56918417
62,13.466,22.091,16.517,1.00,0.00,0.87847542
63,21.296,20.714,18.780,1.00,0.00,0.35624562
64,22.327,20.973,18.479,1.00,0.00,0.57668296
65,21.135,19.412,19.398,1.00,0.00,0.27716000
66,20.943,21.675,19.893,1.00,0.00,0.38789955
67,21.053,22.670,19.456,1.00,0.00,0.60149004
68,21.894,21.526,21.019,1.00,0.00,0.55281275
69,22.116,20.601,21.148,1.00,0.00,0.60173419
70,19.520,21.486,20.362,1.00,0.00,0.35845077
71,19.535,20.525,20.882,1.00,0.00,0.45350582
72,19.199,22.614,21.210,1.00,0.00,0.54989104
73,19.868,22.622,21.898,1.00,0.00,0.89056207
74,18.516,21.474,19.219,1.00,0.00,0.30540544
75,18.496,22.518,18.897,1.00,0.00,0.49057727
76,18.941,20.572,18.010,1.00,0.00,0.28398928
77,18.907,19.529,18.333,1.00,0.00,0.23929588
78,20.382,20.862,17.644,1.00,0.00,0.42652571
79,18.228,20.706,16.670,1.00,0.00,0.38177338
80,17.249,20.224,16.671,1.00,0.00,0.41152177
81,18.759,20.274,15.819,1.00,0.00,0.57613555
82,18.024,22.065,16.398,1.00,0.00,0.54250338
83,17.248,22.244,15.863,1.00,0.00,0.89156172
84,22.910,15.542,19.047,1.00,0.00,0.35901397
85,23.608,14.724,18.795,1.00,0.00,0.55757010
86,21.664,14.880,19.522,1.00,0.00,0.27553747
87,23.385,16.537,20.111,1.00,0.00,0.38741056
88,24.334,17.017,19.863,1.00,0.00,0.60414226
89,23.528,15.851,21.430,1.00,0.00,0.54310752
90,22.655,15.795,21.825,1.00,0.00,0.72375676
91,22.393,17.679,20.345,1.00,0.00,0.32313648
92,21.546,17.140,20.775,1.00,0.00,0.31735378
93,23.024,18.522,21.324,1.00,0.00,0.52651450
94,23.748,18.083,21.777,1.00,0.00,0.86220710
95,22.104,18.369,19.085,1.00,0.00,0.30273768
96,23.090,18.768,18.841,1.00,0.00,0.50668557
97,21.609,17.440,17.960,1.00,0.00,0.28301201
98,20.707,16.864,18.180,1.00,0.00,0.24401987
99,22.710,16.377,17.823,1.00,0.00,0.42967151
100,21.441,18.054,16.569,1.00,0.00,0.39628828
101,20.593,18.741,16.528,1.00,0.00,0.44216384
102,21.147,17.227,15.920,1.00,0.00,0.55960616
103,22.662,18.758,16.156,1.00,0.00,0.56312562
104,23.447,18.271,16.419,1.00,0.00,0.86480804
105,19.291,11.534,19.118,1.00,0.00,0.35468945
106,18.982,10.491,18.921,1.00,0.00,0.57494868
107,18.182,12.381,19.256,1.00,0.00,0.28258082
108,20.227,11.593,20.345,1.00,0.00,0.39077647
109,21.098,10.939,20.264,1.00,0.00,0.60509847
110,19.510,11.159,21.510,1.00,0.00,0.54986360
111,18.577,11.367,21.598,1.00,0.00,0.68153946
112,20.675,13.056,20.593,1.00,0.00,0.34107726
113,19.722,13.588,20.624,1.00,0.00,0.37767901
114,21.516,13.119,21.760,1.00,0.00,0.53819814
115,21.715,13.994,22.100,1.00,0.00,0.73326704
116,21.500,13.448,19.362,1.00,0.00,0.31555387
117,22.446,12.907,19.291,1.00,0.00,0.52024544
118,20.697,13.246,18.044,1.00,0.00,0.29840202
119,19.852,13.933,18.121,1.00,0.00,0.25417535
120,20.119,11.858,17.958,1.00,0.00,0.43478695
121,21.428,13.502,16.782,1.00,0.00,0.41012556
122,21.501,14.561,16.526,1.00,0.00,0.50057760
123,20.826,13.020,16.009,1.00,0.00,0.58320554
124,22.821,13.053,16.872,1.00,0.00,0.56174500
125,22.814,12.227,17.360,1.00,0.00,0.86589812
126,18.461,17.130,22.844,1.00,0.00,0.44300061
127,19.572,17.452,23.158,1.00,0.00,0.54398720
128,17.426,17.582,23.340,1.00,0.00,0.57155299
129,18.300,16.320,21.583,1.00,0.00,0.34957372
130,17.468,15.624,21.713,1.00,0.00,0.51553522
131,19.126,15.626,21.417,1.00,0.00,0.41554925
132,17.894,17.169,20.384,1.00,0.00,0.24852425
133,17.054,17.829,20.608,1.00,0.00,0.29907423
134,18.805,17.744,20.206,1.00,0.00,0.23636498
135,17.568,16.294,19.143,1.00,0.00,0.21721452
136,16.599,15.794,19.199,1.00,0.00,0.23573800
137,18.361,15.548,19.060,1.00,0.00,0.21783853
138,17.658,17.174,17.835,1.00,0.00,0.23371143
139,16.853,17.911,17.833,1.00,0.00,0.24065241
140,18.606,17.701,17.711,1.00,0.00,0.24527717
141,17.562,16.359,16.522,1.00,0.00,0.36277705
142,16.722,15.662,16.497,1.00,0.00,0.37917363
143,17.522,17.075,15.698,1.00,0.00,0.56777920
144,18.456,15.739,16.430,1.00,0.00,0.45016365
