,x,y,z,atomic-charge,atomic-radius,effective-born-radii
40,12.547,14.813,15.493,1.00,0.00,0.56403682
41,12.964,14.361,14.756,1.00,0.00,0.92539234
42,14.027,22.271,18.642,1.00,0.00,0.35160615
43,14.019,23.353,18.420,1.00,0.00,0.57275942
44,15.331,21.754,19.027,1.00,0.00,0.29266504
45,12.952,22.141,19.729,1.00,0.00,0.39200870
46,12.046,22.709,19.510,1.00,0.00,0.60863080
47,13.553,22.541,20.970,1.00,0.00,0.54232330
48,14.490,22.345,20.903,1.00,0.00,0.58749830
49,12.524,20.680,19.937,1.00,0.00,0.36218486
50,13.426,20.226,20.353,1.00,0.00,0.47536641
51,11.396,20.658,20.903,1.00,0.00,0.55549600
52,11.568,21.412,21.471,1.00,0.00,0.87158126
53,12.201,19.817,18.630,1.00,0.00,0.31959843
54,11.151,20.021,18.408,1.00,0.00,0.52620860
55,13.211,20.163,17.492,1.00,0.00,0.29625902
56,14.112,19.679,17.873,1.00,0.00,0.24848539
57,13.458,21.636,17.432,1.00,0.00,0.42761277
58,12.881,19.654,16.090,1.00,0.00,0.40499488
59,12.926,18.569,15.975,1.00,0.00,0.48584045
60,13.653,20.044,15.423,1.00,0.00,0.56404439
61,11.571,20.020,15.754,1.00,0.00,0.56828533
62,11.424,20.873,16.169,1.00,0.00,0.83833606
63,19.463,22.376,18.860,1.00,0.00,0.36360456
64,20.463,22.797,18.650,1.00,0.00,0.57889186
65,19.551,20.911,19.264,1.00,0.00,0.31334930
66,18.722,23.094,19.990,1.00,0.00,0.39187834
67,18.673,24.153,19.728,1.00,0.00,0.60430889
68,19.392,23.034,21.266,1.00,0.00,0.55710780
69,20.329,22.920,21.091,1.00,0.00,0.81828901
70,17.319,22.457,20.174,1.00,0.00,0.35908390
71,17.329,21.395,20.430,1.00,0.00,0.46096792
72,16.668,23.280,21.211,1.00,0.00,0.55022021
73,17.390,23.531,21.792,1.00,0.00,0.83080700
74,16.527,22.593,18.890,1.00,0.00,0.32055965
75,16.341,23.659,18.738,1.00,0.00,0.52722345
76,17.297,22.019,17.684,1.00,0.00,0.30314194
77,17.474,20.949,17.818,1.00,0.00,0.25321214
78,18.661,22.523,17.665,1.00,0.00,0.42242315
79,16.604,22.362,16.362,1.00,0.00,0.41595299
80,17.371,22.592,15.619,1.00,0.00,0.60678558
81,15.966,23.234,16.521,1.00,0.00,0.57906232
82,15.730,21.361,15.873,1.00,0.00,0.46333683
83,14.860,21.763,15.919,1.00,0.00,0.69824394
84,21.901,17.611,18.263,1.00,0.00,0.35236788
85,22.724,16.989,17.869,1.00,0.00,0.53973699
86,20.777,16.756,18.692,1.00,0.00,0.26151173
87,22.343,18.397,19.539,1.00,0.00,0.38637080
88,23.314,18.869,19.373,1.00,0.00,0.61114716
89,22.487,17.613,20.746,1.00,0.00,0.51635510
90,23.221,18.028,21.204,1.00,0.00,0.89879147
91,21.253,19.319,19.863,1.00,0.00,0.34810130
92,20.450,18.671,20.221,1.00,0.00,0.41474095
93,21.713,20.234,20.878,1.00,0.00,0.54173988
94,22.551,20.590,20.574,1.00,0.00,0.86144848
95,20.747,20.221,18.737,1.00,0.00,0.31690357
96,21.501,20.938,18.406,1.00,0.00,0.51658042
97,20.410,19.444,17.529,1.00,0.00,0.29627859
98,19.524,18.860,17.786,1.00,0.00,0.24814944
99,21.489,18.547,17.178,1.00,0.00,0.43819774
100,19.972,20.121,16.179,1.00,0.00,0.39107740
101,18.981,20.581,16.170,1.00,0.00,0.43994763
102,20.054,19.331,15.430,1.00,0.00,0.57050855
103,20.902,21.148,15.817,1.00,0.00,0.55824720
104,20.456,21.873,15.374,1.00,0.00,0.88816085
105,19.498,12.772,18.813,1.00,0.00,0.35955059
106,19.434,11.678,18.952,1.00,0.00,0.57679520
107,18.188,13.516,18.635,1.00,0.00,0.26200267
108,20.205,13.305,20.074,1.00,0.00,0.37333475
109,21.102,12.686,20.151,1.00,0.00,0.60051925
110,19.368,13.095,21.221,1.00,0.00,0.48826423
111,19.805,13.356,22.035,1.00,0.00,0.87735746
112,20.557,14.764,20.117,1.00,0.00,0.32063641
113,19.689,15.373,20.380,1.00,0.00,0.30078929
114,21.574,14.905,21.047,1.00,0.00,0.52545183
115,21.831,15.830,21.062,1.00,0.00,0.59438398
116,21.150,15.300,18.812,1.00,0.00,0.30588694
117,22.229,15.133,18.778,1.00,0.00,0.50068808
118,20.550,14.582,17.533,1.00,0.00,0.31279630
119,19.576,14.914,17.169,1.00,0.00,0.31968434
120,20.378,13.129,17.727,1.00,0.00,0.45641353
121,21.454,14.818,16.358,1.00,0.00,0.42490575
122,21.461,15.888,16.144,1.00,0.00,0.52881215
123,21.087,14.290,15.475,1.00,0.00,0.62841742
124,22.804,14.456,16.672,1.00,0.00,0.56688836
125,23.377,14.678,15.934,1.00,0.00,0.96491202
126,17.361,16.717,23.521,1.00,0.00,0.47820562
127,18.325,17.050,23.684,1.00,0.00,0.62606959
128,17.298,15.692,23.414,1.00,0.00,0.60375250
129,16.865,16.995,24.384,1.00,0.00,0.66407943
130,16.814,17.309,22.323,1.00,0.00,0.39441700
131,17.238,18.314,22.339,1.00,0.00,0.54426121
132,15.734,17.456,22.366,1.00,0.00,0.57003127
133,17.127,16.734,20.938,1.00,0.00,0.28123611
134,18.218,16.692,20.955,1.00,0.00,0.29368642
135,16.704,15.727,20.947,1.00,0.00,0.36442560
136,16.581,17.564,19.759,1.00,0.00,0.23926145
137,17.028,18.560,19.760,1.00,0.00,0.26497450
138,15.496,17.653,19.852,1.00,0.00,0.27787415
139,17.042,16.868,18.505,1.00,0.00,0.21043684
140,18.126,16.742,18.544,1.00,0.00,0.21393246
141,16.741,15.824,18.393,1.00,0.00,0.21542813
142,16.503,17.626,17.318,1.00,0.00,0.24359007
143,16.792,18.672,17.442,1.00,0.00,0.24019013
144,15.419,17.607,17.184,1.00,0.00,0.26140950
145,17.260,17.247,16.085,1.00,0.00,0.37702708
146,18.336,17.318,16.257,1.00,0.00,0.41767232
147,17.010,17.899,15.246,1.00,0.00,0.57441558
148,16.969,16.219,15.859,1.00,0.00,0.48471437
