,x,y,z,atomic-charge,atomic-radius,effective-born-radii
94,12.621,20.445,15.517,1.00,0.00,0.90473731
95,13.244,21.082,18.549,1.00,0.00,0.32196524
96,12.684,22.019,18.598,1.00,0.00,0.52415551
97,13.159,20.344,19.929,1.00,0.00,0.30232061
98,13.858,19.506,19.895,1.00,0.00,0.25185610
99,11.800,19.773,20.126,1.00,0.00,0.44615401
100,13.536,21.148,21.198,1.00,0.00,0.40257767
101,14.626,21.189,21.256,1.00,0.00,0.42726690
102,13.155,20.657,22.095,1.00,0.00,0.59694775
103,13.044,22.526,21.041,1.00,0.00,0.55671872
104,13.170,23.017,21.856,1.00,0.00,0.94903218
105,12.805,13.553,19.210,1.00,0.00,0.35716014
106,12.727,12.466,19.389,1.00,0.00,0.56520907
107,14.202,13.970,18.926,1.00,0.00,0.27738711
108,11.968,13.999,17.982,1.00,0.00,0.39340983
109,10.947,13.696,18.225,1.00,0.00,0.61078155
110,12.477,13.337,16.845,1.00,0.00,0.54154554
111,13.425,13.483,16.810,1.00,0.00,0.60511268
112,12.079,15.512,17.785,1.00,0.00,0.35423631
113,13.118,15.635,17.472,1.00,0.00,0.45931800
114,11.136,15.802,16.735,1.00,0.00,0.53883101
115,10.992,15.006,16.218,1.00,0.00,0.86979009
116,11.718,16.324,18.981,1.00,0.00,0.31955245
117,10.642,16.450,19.122,1.00,0.00,0.51911084
118,12.338,15.759,20.264,1.00,0.00,0.30479803
119,13.414,15.941,20.211,1.00,0.00,0.25250937
120,12.170,14.295,20.366,1.00,0.00,0.44821878
121,12.004,16.435,21.606,1.00,0.00,0.40025606
122,12.504,17.402,21.692,1.00,0.00,0.45540527
123,12.273,15.787,22.442,1.00,0.00,0.58914667
124,10.536,16.630,21.624,1.00,0.00,0.56184884
125,10.295,17.344,22.220,1.00,0.00,0.95260988
126,16.579,16.889,23.959,1.00,0.00,0.45090483
127,15.761,16.337,24.263,1.00,0.00,0.60009418
128,17.421,16.290,23.953,1.00,0.00,0.56758686
129,16.731,17.525,24.758,1.00,0.00,0.65037945
130,16.364,17.688,22.819,1.00,0.00,0.35386982
131,17.172,18.416,22.731,1.00,0.00,0.45921217
132,15.546,18.367,23.066,1.00,0.00,0.52783670
133,16.302,16.828,21.530,1.00,0.00,0.24589157
134,17.170,16.165,21.507,1.00,0.00,0.25269460
135,15.341,16.311,21.507,1.00,0.00,0.26514461
136,16.447,17.739,20.266,1.00,0.00,0.21632660
137,17.417,18.229,20.159,1.00,0.00,0.22222258
138,15.706,18.534,20.379,1.00,0.00,0.22716074
139,16.250,16.902,18.962,1.00,0.00,0.24353732
140,16.995,16.104,18.951,1.00,0.00,0.25996662
141,15.185,16.659,18.946,1.00,0.00,0.24637077
142,16.547,17.671,17.630,1.00,0.00,0.38840248
143,17.625,17.747,17.470,1.00,0.00,0.49151232
144,15.983,17.102,16.888,1.00,0.00,0.57615891
145,16.017,18.615,17.769,1.00,0.00,0.40296193
