,x,y,z,atomic-charge,atomic-radius,effective-born-radii
71,18.615,21.033,15.865,1.00,0.00,0.47806411
72,19.936,22.573,15.345,1.00,0.00,0.55223691
73,19.352,23.118,14.813,1.00,0.00,0.84639446
74,19.958,21.413,17.500,1.00,0.00,0.31082798
75,20.662,22.230,17.671,1.00,0.00,0.50437756
76,19.237,21.100,18.822,1.00,0.00,0.29033992
77,18.841,20.097,18.651,1.00,0.00,0.24640707
78,18.157,22.128,19.058,1.00,0.00,0.42291488
79,20.204,21.213,19.969,1.00,0.00,0.39915408
80,20.917,20.386,19.976,1.00,0.00,0.48857287
81,19.713,21.122,20.940,1.00,0.00,0.58337079
82,20.842,22.451,20.070,1.00,0.00,0.57075543
83,21.436,22.406,20.823,1.00,0.00,0.96021913
84,12.598,19.971,17.679,1.00,0.00,0.36629130
85,11.493,19.991,17.677,1.00,0.00,0.58840746
86,13.140,18.637,17.425,1.00,0.00,0.28693842
87,12.962,20.870,16.448,1.00,0.00,0.39258769
88,12.552,21.864,16.637,1.00,0.00,0.60747362
89,12.376,20.235,15.317,1.00,0.00,0.54325619
90,12.411,19.316,15.594,1.00,0.00,0.51561431
91,14.489,20.966,16.278,1.00,0.00,0.35167718
92,14.815,19.930,16.162,1.00,0.00,0.41844500
93,14.647,21.816,15.111,1.00,0.00,0.54420295
94,14.001,21.690,14.412,1.00,0.00,0.88661165
95,15.051,21.466,17.576,1.00,0.00,0.31109637
96,14.795,22.527,17.546,1.00,0.00,0.51117053
97,14.702,20.696,18.828,1.00,0.00,0.29362698
98,15.149,19.701,18.889,1.00,0.00,0.24815250
99,13.233,20.605,18.809,1.00,0.00,0.43602937
100,15.015,21.358,20.161,1.00,0.00,0.41021117
101,14.536,22.338,20.194,1.00,0.00,0.61516826
102,16.090,21.490,20.296,1.00,0.00,0.51047382
103,14.494,20.474,21.141,1.00,0.00,0.52465276
104,14.377,20.930,21.977,1.00,0.00,0.95890221
105,12.572,14.603,17.673,1.00,0.00,0.35492211
106,12.144,13.588,17.759,1.00,0.00,0.55944008
107,13.939,14.444,17.128,1.00,0.00,0.28375945
108,11.769,15.444,16.680,1.00,0.00,0.38615725
109,10.772,15.494,17.123,1.00,0.00,0.59930595
110,11.718,14.701,15.430,1.00,0.00,0.54582940
111,12.463,14.768,14.829,1.00,0.00,0.83462857
112,12.430,16.729,16.504,1.00,0.00,0.34573353
113,13.430,16.573,16.093,1.00,0.00,0.44350779
114,11.650,17.416,15.478,1.00,0.00,0.53305240
115,10.773,17.031,15.538,1.00,0.00,0.84475555
116,12.480,17.428,17.857,1.00,0.00,0.31464676
117,11.514,17.674,18.304,1.00,0.00,0.52233406
118,13.307,16.620,18.839,1.00,0.00,0.28096178
119,14.316,16.495,18.442,1.00,0.00,0.23356963
120,12.638,15.295,19.022,1.00,0.00,0.42577854
121,13.377,17.181,20.268,1.00,0.00,0.37327120
122,14.257,17.822,20.355,1.00,0.00,0.37992680
123,13.561,16.382,20.989,1.00,0.00,0.54161501
124,12.177,17.792,20.625,1.00,0.00,0.54605720
125,11.542,17.182,20.242,1.00,0.00,0.80732599
126,17.589,16.782,24.314,1.00,0.00,0.47464205
127,18.757,17.087,24.593,1.00,0.00,0.59238621
128,16.637,17.133,24.967,1.00,0.00,0.60358551
129,17.314,16.121,22.928,1.00,0.00,0.40470419
130,16.337,15.632,22.916,1.00,0.00,0.55887668
131,17.979,15.266,22.793,1.00,0.00,0.56654266
132,17.541,17.127,21.726,1.00,0.00,0.33898052
133,16.930,18.032,21.736,1.00,0.00,0.47999312
134,18.550,17.535,21.812,1.00,0.00,0.45346797
135,17.463,16.339,20.402,1.00,0.00,0.24938839
136,16.471,15.883,20.380,1.00,0.00,0.26278251
137,18.196,15.533,20.345,1.00,0.00,0.28181297
138,17.552,17.274,19.214,1.00,0.00,0.21208224
139,16.889,18.136,19.319,1.00,0.00,0.22472700
140,18.543,17.730,19.156,1.00,0.00,0.22097519
141,17.278,16.692,17.810,1.00,0.00,0.20808382
142,16.217,16.541,17.601,1.00,0.00,0.21800446
143,17.736,15.704,17.889,1.00,0.00,0.21009664
144,17.820,17.510,16.605,1.00,0.00,0.26304089
145,17.625,18.572,16.770,1.00,0.00,0.27426771
146,18.877,17.237,16.652,1.00,0.00,0.27760803
147,17.177,17.067,15.285,1.00,0.00,0.40294101
148,16.090,17.009,15.192,1.00,0.00,0.52691369
149,17.550,17.656,14.445,1.00,0.00,0.62067826
150,17.515,16.054,15.054,1.00,0.00,0.51509077
