,x,y,z,atomic-charge,atomic-radius,effective-born-radii
116,22.537,18.385,19.282,1.00,0.00,0.31757521
117,23.507,18.841,19.071,1.00,0.00,0.52488520
118,22.112,17.370,18.207,1.00,0.00,0.30009218
119,21.069,17.073,18.339,1.00,0.00,0.24552386
120,22.914,16.086,18.278,1.00,0.00,0.42300850
121,22.038,17.813,16.727,1.00,0.00,0.39951052
122,21.069,18.275,16.523,1.00,0.00,0.43370805
123,22.190,16.934,16.097,1.00,0.00,0.58380495
124,22.977,18.800,16.421,1.00,0.00,0.55576319
125,22.624,19.607,16.802,1.00,0.00,0.64450100
126,17.715,17.186,23.289,1.00,0.00,0.44824736
127,16.591,16.758,23.581,1.00,0.00,0.55819936
128,18.059,18.211,23.843,1.00,0.00,0.57846710
129,18.288,16.616,21.962,1.00,0.00,0.35195644
130,18.180,15.531,21.904,1.00,0.00,0.47155231
131,19.349,16.863,22.041,1.00,0.00,0.48060950
132,17.694,17.233,20.673,1.00,0.00,0.24253112
133,16.605,17.205,20.744,1.00,0.00,0.26648093
134,17.944,18.294,20.597,1.00,0.00,0.26048348
135,18.155,16.488,19.410,1.00,0.00,0.20732538
136,17.850,15.444,19.514,1.00,0.00,0.21777307
137,19.242,16.481,19.521,1.00,0.00,0.21528350
138,17.597,17.152,18.085,1.00,0.00,0.21282449
139,16.515,17.009,18.059,1.00,0.00,0.21746406
140,17.866,18.207,18.170,1.00,0.00,0.21405382
141,18.282,16.503,16.839,1.00,0.00,0.29261618
142,18.143,15.426,16.955,1.00,0.00,0.31734828
143,19.350,16.701,16.728,1.00,0.00,0.37268114
144,17.493,17.012,15.639,1.00,0.00,0.39922086
145,17.903,16.718,14.670,1.00,0.00,0.63568702
146,17.446,18.103,15.654,1.00,0.00,0.46889903
147,16.450,16.717,15.503,1.00,0.00,0.50536100
