,x,y,z,atomic-charge,atomic-radius,effective-born-radii
65,21.324,19.092,19.316,1.00,0.00,0.27278673
66,21.403,21.321,20.076,1.00,0.00,0.38176162
67,21.527,22.355,19.747,1.00,0.00,0.58697110
68,22.248,20.943,21.132,1.00,0.00,0.53309978
69,23.063,20.508,20.871,1.00,0.00,0.78696685
70,19.974,21.269,20.547,1.00,0.00,0.33311418
71,19.690,20.249,20.817,1.00,0.00,0.33017663
72,19.930,22.236,21.631,1.00,0.00,0.54442914
73,20.873,22.294,21.801,1.00,0.00,0.77618484
74,19.068,21.717,19.347,1.00,0.00,0.31265919
75,19.197,22.798,19.265,1.00,0.00,0.51185072
76,19.387,20.954,18.008,1.00,0.00,0.31484892
77,19.024,19.926,18.083,1.00,0.00,0.39799464
78,20.928,20.966,17.803,1.00,0.00,0.43388337
79,18.703,21.493,16.750,1.00,0.00,0.41533627
80,17.618,21.386,16.700,1.00,0.00,0.49750806
81,19.066,20.873,15.928,1.00,0.00,0.60723632
82,19.131,22.834,16.590,1.00,0.00,0.56552669
83,18.548,23.335,16.015,1.00,0.00,0.96567002
84,22.680,15.244,18.903,1.00,0.00,0.35416745
85,23.312,14.364,18.681,1.00,0.00,0.56539091
86,21.289,14.769,19.126,1.00,0.00,0.27433045
87,23.224,15.992,20.125,1.00,0.00,0.38202645
88,24.306,16.076,20.007,1.00,0.00,0.61044902
89,22.925,15.211,21.328,1.00,0.00,0.51559569
90,22.373,14.460,21.097,1.00,0.00,0.47716544
91,22.489,17.265,20.317,1.00,0.00,0.32301273
92,21.464,17.043,20.622,1.00,0.00,0.30789846
93,23.160,18.045,21.389,1.00,0.00,0.52594404
94,24.038,17.673,21.506,1.00,0.00,0.87227612
95,22.480,18.114,19.091,1.00,0.00,0.31346422
96,23.419,18.652,18.947,1.00,0.00,0.50956702
97,21.994,17.305,17.869,1.00,0.00,0.31996090
98,20.939,17.022,17.869,1.00,0.00,0.42177658
99,22.781,16.075,17.729,1.00,0.00,0.43498440
100,22.249,18.033,16.545,1.00,0.00,0.43534753
101,21.612,18.914,16.443,1.00,0.00,0.54836181
102,22.124,17.305,15.741,1.00,0.00,0.62078893
103,23.620,18.364,16.598,1.00,0.00,0.55505027
104,23.842,18.810,15.777,1.00,0.00,0.96263189
105,19.049,11.220,18.870,1.00,0.00,0.36842203
106,18.632,10.202,18.774,1.00,0.00,0.57149957
107,17.944,12.064,19.368,1.00,0.00,0.28911064
108,20.167,11.304,19.961,1.00,0.00,0.38757461
109,20.986,10.595,19.828,1.00,0.00,0.61357277
110,19.568,10.850,21.205,1.00,0.00,0.54031575
111,18.617,10.947,21.122,1.00,0.00,0.58969291
112,20.620,12.694,20.215,1.00,0.00,0.32347518
113,19.779,13.270,20.607,1.00,0.00,0.31839607
114,21.648,12.631,21.183,1.00,0.00,0.51865910
115,21.361,12.068,21.906,1.00,0.00,0.84182615
116,21.117,13.324,18.864,1.00,0.00,0.30953587
117,22.055,12.832,18.599,1.00,0.00,0.50304166
118,20.135,13.143,17.786,1.00,0.00,0.31931424
119,19.428,13.883,18.166,1.00,0.00,0.37393958
120,19.524,11.819,17.631,1.00,0.00,0.42566494
121,20.642,13.575,16.472,1.00,0.00,0.42580875
122,21.101,14.564,16.533,1.00,0.00,0.51443625
123,19.808,13.670,15.773,1.00,0.00,0.61042156
124,21.535,12.585,16.003,1.00,0.00,0.57481349
125,21.305,11.690,16.263,1.00,0.00,0.86815972
126,17.770,16.096,19.855,1.00,0.00,0.29656343
127,18.569,15.687,19.234,1.00,0.00,0.40580239
128,16.814,15.913,19.359,1.00,0.00,0.37548501
129,17.949,17.577,19.908,1.00,0.00,0.28233796
130,18.995,17.820,19.707,1.00,0.00,0.29165370
131,17.472,18.042,19.042,1.00,0.00,0.43198295
132,17.439,18.285,21.260,1.00,0.00,0.28891562
133,16.439,18.053,21.633,1.00,0.00,0.39512033
134,17.421,19.335,20.962,1.00,0.00,0.31003196
135,18.505,18.182,22.457,1.00,0.00,0.36797986
136,19.513,18.273,22.047,1.00,0.00,0.42881517
137,18.361,18.904,23.264,1.00,0.00,0.59674436
138,18.520,16.785,23.104,1.00,0.00,0.38843398
139,19.265,16.633,23.890,1.00,0.00,0.61580467
140,18.795,15.632,22.143,1.00,0.00,0.34742569
141,19.698,15.849,21.569,1.00,0.00,0.32822220
142,18.995,14.748,22.752,1.00,0.00,0.56828214
143,17.641,15.328,21.144,1.00,0.00,0.30190371
144,17.853,14.302,20.837,1.00,0.00,0.33679879
145,16.619,15.301,21.527,1.00,0.00,0.42411715
146,17.340,16.717,23.860,1.00,0.00,0.54280893
147,17.577,17.243,24.645,1.00,0.00,0.88070176
