,x,y,z,atomic-charge,atomic-radius,effective-born-radii
101,19.349,20.689,16.103,1.00,0.00,0.51348760
102,20.645,19.633,15.599,1.00,0.00,0.60591636
103,21.159,21.561,16.460,1.00,0.00,0.55962052
104,20.911,22.214,15.801,1.00,0.00,0.95015661
105,19.876,13.146,18.863,1.00,0.00,0.35598241
106,19.740,12.079,18.611,1.00,0.00,0.55733008
107,18.659,13.664,19.317,1.00,0.00,0.27449732
108,20.981,13.410,19.920,1.00,0.00,0.39291736
109,21.953,12.984,19.663,1.00,0.00,0.61427313
110,20.688,12.881,21.185,1.00,0.00,0.54200205
111,19.746,12.699,21.201,1.00,0.00,0.56141848
112,21.024,14.952,20.138,1.00,0.00,0.34339941
113,20.087,15.352,20.530,1.00,0.00,0.42380789
114,22.102,15.191,21.133,1.00,0.00,0.53526933
115,21.670,14.989,21.967,1.00,0.00,0.90738807
116,21.287,15.731,18.847,1.00,0.00,0.30969173
117,22.362,15.637,18.678,1.00,0.00,0.50776690
118,20.393,15.299,17.719,1.00,0.00,0.29780082
119,19.381,15.629,17.963,1.00,0.00,0.25657026
120,20.285,13.827,17.643,1.00,0.00,0.42635351
121,20.751,15.912,16.397,1.00,0.00,0.40069754
122,20.614,16.995,16.415,1.00,0.00,0.45856540
123,20.168,15.507,15.568,1.00,0.00,0.59479552
124,22.109,15.582,16.140,1.00,0.00,0.56186355
125,22.093,14.659,15.876,1.00,0.00,0.90205662
126,15.945,17.237,23.355,1.00,0.00,0.47431357
127,15.540,18.184,23.438,1.00,0.00,0.61775132
128,15.130,16.606,23.290,1.00,0.00,0.59232983
129,16.356,16.914,24.246,1.00,0.00,0.66604223
130,16.821,17.185,22.136,1.00,0.00,0.38015270
131,17.375,16.247,22.090,1.00,0.00,0.51569266
132,17.643,17.903,22.122,1.00,0.00,0.53036813
133,16.062,17.181,20.788,1.00,0.00,0.25664028
134,15.404,16.317,20.669,1.00,0.00,0.26733633
135,15.404,18.045,20.668,1.00,0.00,0.26612632
136,17.051,17.259,19.627,1.00,0.00,0.22320396
137,17.654,16.352,19.547,1.00,0.00,0.23066028
138,17.683,18.136,19.782,1.00,0.00,0.24063800
139,16.266,17.398,18.311,1.00,0.00,0.24312453
140,15.379,16.779,18.158,1.00,0.00,0.28034282
141,15.843,18.404,18.300,1.00,0.00,0.24782930
142,17.219,17.075,17.100,1.00,0.00,0.34435776
143,17.452,16.008,17.075,1.00,0.00,0.35894821
144,16.741,17.313,16.148,1.00,0.00,0.57701462
145,18.014,17.817,17.190,1.00,0.00,0.36336884
