,x,y,z,atomic-charge,atomic-radius,effective-born-radii
59,14.327,23.392,15.259,1.00,0.00,0.63115800
60,13.641,21.747,15.408,1.00,0.00,0.52423859
61,15.547,21.986,14.409,1.00,0.00,0.54595106
62,16.295,22.586,14.377,1.00,0.00,0.81586835
63,21.542,19.519,18.169,1.00,0.00,0.35998165
64,22.608,19.234,18.213,1.00,0.00,0.57494587
65,20.694,18.362,18.236,1.00,0.00,0.26935649
66,21.172,20.432,19.388,1.00,0.00,0.37457981
67,21.866,21.270,19.288,1.00,0.00,0.59443437
68,21.495,19.842,20.690,1.00,0.00,0.53584160
69,21.521,18.885,20.612,1.00,0.00,0.55431901
70,19.752,20.885,19.489,1.00,0.00,0.32449419
71,19.134,20.063,19.856,1.00,0.00,0.38263260
72,19.776,21.946,20.420,1.00,0.00,0.50953882
73,20.014,21.599,21.283,1.00,0.00,0.84272171
74,19.359,21.431,18.053,1.00,0.00,0.29392775
75,19.784,22.429,17.929,1.00,0.00,0.47326851
76,19.822,20.666,16.804,1.00,0.00,0.29833106
77,19.176,19.806,16.611,1.00,0.00,0.28797291
78,21.198,20.234,16.964,1.00,0.00,0.43121004
79,19.843,21.484,15.490,1.00,0.00,0.42256172
80,18.805,21.723,15.249,1.00,0.00,0.52788925
81,20.336,21.039,14.623,1.00,0.00,0.62884567
82,20.527,22.714,15.728,1.00,0.00,0.56207255
83,20.417,23.175,14.893,1.00,0.00,0.93100550
84,20.812,14.292,18.279,1.00,0.00,0.35928656
85,21.072,13.228,18.130,1.00,0.00,0.57360257
86,19.312,14.455,18.179,1.00,0.00,0.26411943
87,21.349,14.995,19.567,1.00,0.00,0.38909640
88,22.425,14.843,19.453,1.00,0.00,0.60138830
89,20.773,14.436,20.739,1.00,0.00,0.53508762
90,20.084,13.847,20.420,1.00,0.00,0.53285895
91,20.960,16.425,19.519,1.00,0.00,0.33146591
92,19.901,16.661,19.640,1.00,0.00,0.37087369
93,21.712,17.023,20.647,1.00,0.00,0.52812708
94,21.552,16.430,21.385,1.00,0.00,0.84659992
95,21.430,17.098,18.243,1.00,0.00,0.31301406
96,22.509,17.263,18.275,1.00,0.00,0.52190188
97,21.043,16.353,16.967,1.00,0.00,0.30413636
98,19.955,16.420,17.032,1.00,0.00,0.25591044
99,21.369,14.900,17.094,1.00,0.00,0.44360993
100,21.422,16.876,15.586,1.00,0.00,0.40826685
101,21.260,17.934,15.372,1.00,0.00,0.51821194
102,20.939,16.274,14.813,1.00,0.00,0.58276917
103,22.847,16.703,15.424,1.00,0.00,0.58120223
104,23.277,17.231,16.100,1.00,0.00,0.84206277
105,15.833,12.310,17.839,1.00,0.00,0.34391947
106,15.089,11.510,17.677,1.00,0.00,0.55669217
107,15.119,13.519,18.208,1.00,0.00,0.27894279
108,16.700,11.829,18.978,1.00,0.00,0.38258167
109,17.017,10.823,18.696,1.00,0.00,0.60076464
110,15.970,11.710,20.181,1.00,0.00,0.53556074
111,15.237,11.121,19.986,1.00,0.00,0.88033719
112,17.814,12.873,19.203,1.00,0.00,0.33909750
113,17.354,13.750,19.664,1.00,0.00,0.42262498
114,18.655,12.251,20.232,1.00,0.00,0.54223265
115,18.067,11.899,20.904,1.00,0.00,0.87250219
116,18.577,13.182,17.985,1.00,0.00,0.30075616
117,19.271,12.372,17.754,1.00,0.00,0.48141582
118,17.688,13.404,16.683,1.00,0.00,0.29125802
119,17.230,14.394,16.742,1.00,0.00,0.25814300
120,16.688,12.343,16.617,1.00,0.00,0.42615290
121,18.615,13.267,15.502,1.00,0.00,0.40960061
122,19.377,14.048,15.463,1.00,0.00,0.49259087
123,17.898,13.418,14.693,1.00,0.00,0.58347217
124,19.200,11.953,15.412,1.00,0.00,0.56996400
125,18.605,11.307,15.800,1.00,0.00,0.82387103
126,17.200,17.187,15.253,1.00,0.00,0.38600037
127,17.133,16.098,15.266,1.00,0.00,0.44365487
128,16.935,17.458,14.229,1.00,0.00,0.62734727
129,18.237,17.530,15.245,1.00,0.00,0.46082472
130,16.382,17.788,16.413,1.00,0.00,0.26571909
131,15.331,17.577,16.207,1.00,0.00,0.31446666
132,16.473,18.874,16.474,1.00,0.00,0.27860522
133,16.860,17.250,17.802,1.00,0.00,0.20858733
134,16.720,16.190,18.025,1.00,0.00,0.21467419
135,17.923,17.490,17.877,1.00,0.00,0.21378699
136,16.165,18.055,18.837,1.00,0.00,0.21332111
137,15.099,18.198,18.646,1.00,0.00,0.21447737
138,16.745,18.979,18.895,1.00,0.00,0.22170810
139,16.400,17.367,20.121,1.00,0.00,0.27339178
140,15.896,16.399,20.169,1.00,0.00,0.36322401
141,17.481,17.244,20.214,1.00,0.00,0.36944783
142,15.912,18.235,21.320,1.00,0.00,0.33038227
143,14.896,18.633,21.308,1.00,0.00,0.45545539
144,16.680,19.010,21.365,1.00,0.00,0.42711092
145,16.004,17.372,22.583,1.00,0.00,0.39771305
146,15.078,16.796,22.645,1.00,0.00,0.57824088
147,16.830,16.660,22.536,1.00,0.00,0.56694652
148,16.251,18.378,23.761,1.00,0.00,0.43929621
149,15.273,18.810,23.973,1.00,0.00,0.61909911
150,17.017,19.105,23.488,1.00,0.00,0.60985705
151,16.603,17.707,25.101,1.00,0.00,0.49987457
152,16.705,18.464,25.797,1.00,0.00,0.66791816
153,17.517,17.226,25.089,1.00,0.00,0.65046783
154,15.930,16.959,25.332,1.00,0.00,0.65136154
