,x,y,z,atomic-charge,atomic-radius,effective-born-radii
81,15.084,20.711,14.356,1.00,0.00,0.57364359
82,13.301,21.671,14.921,1.00,0.00,0.57142376
83,13.734,22.493,14.681,1.00,0.00,0.90803466
84,21.682,20.111,17.392,1.00,0.00,0.35090413
85,22.773,19.992,17.261,1.00,0.00,0.55416127
86,21.033,18.781,17.664,1.00,0.00,0.26148378
87,21.418,21.049,18.578,1.00,0.00,0.38383951
88,21.809,22.026,18.287,1.00,0.00,0.59805865
89,22.160,20.561,19.749,1.00,0.00,0.54210369
90,22.498,19.666,19.667,1.00,0.00,0.59426048
91,19.963,21.202,18.831,1.00,0.00,0.34264708
92,19.446,20.317,19.207,1.00,0.00,0.40397788
93,19.818,22.272,19.769,1.00,0.00,0.53958224
94,20.543,22.156,20.387,1.00,0.00,0.88022558
95,19.297,21.746,17.538,1.00,0.00,0.30983287
96,19.466,22.820,17.436,1.00,0.00,0.51151085
97,19.653,21.000,16.278,1.00,0.00,0.30123064
98,19.159,20.026,16.261,1.00,0.00,0.27164261
99,21.116,20.753,16.163,1.00,0.00,0.44045991
100,19.151,21.625,14.965,1.00,0.00,0.41247733
101,18.066,21.602,14.843,1.00,0.00,0.50200677
102,19.504,20.911,14.218,1.00,0.00,0.58917105
103,19.571,22.957,14.807,1.00,0.00,0.56989760
104,20.520,23.087,14.877,1.00,0.00,0.90541991
105,22.094,14.747,17.864,1.00,0.00,0.35639390
106,22.566,13.752,17.765,1.00,0.00,0.57032428
107,20.637,14.582,18.011,1.00,0.00,0.28050998
108,22.596,15.549,19.071,1.00,0.00,0.38922404
109,23.670,15.710,18.963,1.00,0.00,0.59942228
110,22.297,14.893,20.327,1.00,0.00,0.55106807
111,21.434,14.478,20.261,1.00,0.00,0.66994699
112,21.902,16.967,19.013,1.00,0.00,0.33383986
113,20.845,16.884,19.276,1.00,0.00,0.37241847
114,22.695,17.873,19.884,1.00,0.00,0.52149838
115,23.382,17.368,20.324,1.00,0.00,0.89182737
116,22.001,17.647,17.646,1.00,0.00,0.29473166
117,23.037,17.992,17.631,1.00,0.00,0.47577783
118,21.766,16.660,16.507,1.00,0.00,0.29701418
119,20.701,16.522,16.308,1.00,0.00,0.28520559
120,22.499,15.390,16.696,1.00,0.00,0.43932833
121,22.330,17.272,15.164,1.00,0.00,0.41701882
122,21.805,18.225,15.077,1.00,0.00,0.50554673
123,22.178,16.772,14.205,1.00,0.00,0.61925970
124,23.768,17.567,15.296,1.00,0.00,0.57112518
125,24.202,17.318,14.476,1.00,0.00,0.94551841
126,17.387,18.089,23.046,1.00,0.00,0.46493938
127,16.863,19.202,23.148,1.00,0.00,0.57495578
128,18.373,17.800,23.778,1.00,0.00,0.60210942
129,17.010,17.240,21.842,1.00,0.00,0.39201543
130,15.925,17.293,21.726,1.00,0.00,0.50231974
131,17.286,16.240,22.183,1.00,0.00,0.60169469
132,17.675,17.720,20.580,1.00,0.00,0.32214950
133,17.422,18.776,20.459,1.00,0.00,0.36370699
134,18.722,17.813,20.879,1.00,0.00,0.49236403
135,17.363,16.972,19.277,1.00,0.00,0.25365893
136,16.346,16.588,19.377,1.00,0.00,0.26589625
137,17.919,16.039,19.167,1.00,0.00,0.32458161
138,17.555,17.740,17.947,1.00,0.00,0.20638970
139,17.294,18.783,18.138,1.00,0.00,0.21298550
140,18.638,17.824,17.838,1.00,0.00,0.21501092
141,16.841,17.134,16.726,1.00,0.00,0.21358536
142,15.772,17.238,16.921,1.00,0.00,0.21217098
143,17.012,16.055,16.742,1.00,0.00,0.21688175
144,17.343,17.721,15.441,1.00,0.00,0.29692639
145,17.283,18.810,15.384,1.00,0.00,0.35943766
146,18.382,17.497,15.190,1.00,0.00,0.41235578
147,16.525,17.089,14.302,1.00,0.00,0.40079473
148,17.116,17.200,13.391,1.00,0.00,0.62625699
149,16.381,16.007,14.282,1.00,0.00,0.48119601
150,15.574,17.589,14.107,1.00,0.00,0.52620848
