,x,y,z,atomic-charge,atomic-radius,effective-born-radii
61,21.255,21.051,20.091,1.00,0.00,0.56545698
62,21.507,20.833,20.991,1.00,0.00,0.95074933
63,13.585,20.242,17.316,1.00,0.00,0.35029837
64,12.523,20.394,17.579,1.00,0.00,0.55684242
65,13.939,18.861,16.908,1.00,0.00,0.29011367
66,13.892,21.201,16.262,1.00,0.00,0.38960664
67,13.445,22.146,16.578,1.00,0.00,0.60395293
68,13.275,20.791,15.016,1.00,0.00,0.54774099
69,13.258,19.832,14.976,1.00,0.00,0.60665276
70,15.352,21.306,16.021,1.00,0.00,0.35701938
71,15.692,20.414,15.491,1.00,0.00,0.49464450
72,15.560,22.468,15.157,1.00,0.00,0.54773427
73,15.263,22.261,14.268,1.00,0.00,0.92346632
74,16.194,21.525,17.264,1.00,0.00,0.31804083
75,16.111,22.563,17.591,1.00,0.00,0.51665338
76,15.832,20.532,18.390,1.00,0.00,0.28434661
77,16.196,19.582,17.992,1.00,0.00,0.23817691
78,14.352,20.493,18.549,1.00,0.00,0.41094888
79,16.386,20.781,19.868,1.00,0.00,0.37638515
80,17.413,20.433,19.996,1.00,0.00,0.39593061
81,15.658,20.320,20.539,1.00,0.00,0.53125460
82,16.290,22.220,20.107,1.00,0.00,0.55489084
83,16.861,22.461,20.841,1.00,0.00,0.95201026
84,12.421,14.988,17.154,1.00,0.00,0.36368772
85,11.738,14.120,17.131,1.00,0.00,0.58154935
86,13.791,14.631,17.005,1.00,0.00,0.28276797
87,12.035,15.804,15.922,1.00,0.00,0.39397567
88,10.996,16.138,15.957,1.00,0.00,0.60554424
89,12.382,15.057,14.740,1.00,0.00,0.53968234
90,12.546,14.147,14.999,1.00,0.00,0.61861371
91,12.885,17.049,15.892,1.00,0.00,0.35068845
92,13.913,16.793,15.627,1.00,0.00,0.46156353
93,12.336,17.895,14.864,1.00,0.00,0.53875346
94,12.028,17.289,14.186,1.00,0.00,0.87450057
95,12.856,17.899,17.125,1.00,0.00,0.31256655
96,11.897,18.416,17.199,1.00,0.00,0.50790549
97,13.126,17.052,18.324,1.00,0.00,0.29534007
98,14.128,16.622,18.257,1.00,0.00,0.24926061
99,12.171,15.956,18.327,1.00,0.00,0.45397167
100,13.033,17.817,19.710,1.00,0.00,0.38351605
101,13.872,18.438,20.030,1.00,0.00,0.44695944
102,13.016,17.105,20.538,1.00,0.00,0.56924839
103,11.743,18.524,19.908,1.00,0.00,0.56970565
104,11.091,18.356,19.223,1.00,0.00,0.84754665
105,16.534,11.604,17.358,1.00,0.00,0.35583633
106,17.082,10.672,17.587,1.00,0.00,0.56055582
107,17.485,12.535,16.853,1.00,0.00,0.29462913
108,15.446,11.379,16.286,1.00,0.00,0.39326262
109,14.682,10.678,16.629,1.00,0.00,0.60356031
110,16.058,10.945,15.048,1.00,0.00,0.55360056
111,16.845,11.479,14.919,1.00,0.00,0.66335831
112,14.724,12.681,16.063,1.00,0.00,0.34843975
113,15.372,13.438,15.616,1.00,0.00,0.47247699
114,13.714,12.399,15.074,1.00,0.00,0.53504567
115,14.271,12.284,14.300,1.00,0.00,0.85889422
116,14.116,13.239,17.327,1.00,0.00,0.31135580
117,13.242,12.639,17.589,1.00,0.00,0.50329877
118,15.136,13.267,18.434,1.00,0.00,0.29248600
119,15.803,14.090,18.174,1.00,0.00,0.24526993
120,15.820,12.013,18.545,1.00,0.00,0.43009279
121,14.437,13.647,19.756,1.00,0.00,0.39552193
122,13.968,14.625,19.627,1.00,0.00,0.43112422
123,15.179,13.606,20.557,1.00,0.00,0.55813954
124,13.433,12.658,19.970,1.00,0.00,0.56487798
125,13.143,12.804,20.873,1.00,0.00,0.96751002
126,18.126,16.804,23.355,1.00,0.00,0.42929223
127,19.036,17.177,23.041,1.00,0.00,0.55675449
128,18.035,15.775,23.358,1.00,0.00,0.60182221
129,17.295,17.409,22.267,1.00,0.00,0.36737256
130,17.694,18.401,22.053,1.00,0.00,0.47302289
131,16.262,17.482,22.610,1.00,0.00,0.55541749
132,17.415,16.483,21.052,1.00,0.00,0.30683749
133,18.453,16.216,20.842,1.00,0.00,0.34863196
134,16.713,15.684,21.300,1.00,0.00,0.46944399
135,16.858,17.049,19.725,1.00,0.00,0.23518369
136,17.119,18.109,19.762,1.00,0.00,0.24047251
137,15.776,16.911,19.769,1.00,0.00,0.27006252
138,17.578,16.502,18.443,1.00,0.00,0.21025346
139,18.637,16.677,18.645,1.00,0.00,0.21559548
140,17.291,15.452,18.354,1.00,0.00,0.21829955
141,17.182,17.286,17.140,1.00,0.00,0.24370931
142,17.679,18.250,17.016,1.00,0.00,0.26391426
143,16.093,17.372,17.137,1.00,0.00,0.25071095
144,17.604,16.434,15.875,1.00,0.00,0.38214401
145,18.679,16.261,15.794,1.00,0.00,0.45187955
146,17.306,17.156,15.112,1.00,0.00,0.57358328
147,17.018,15.512,15.874,1.00,0.00,0.44376518
148,17.799,17.344,24.760,1.00,0.00,0.49496709
149,16.749,17.225,25.029,1.00,0.00,0.65396807
150,18.508,16.820,25.402,1.00,0.00,0.66857523
151,18.007,18.414,24.707,1.00,0.00,0.64677612
