,x,y,z,atomic-charge,atomic-radius,effective-born-radii
94,11.599,20.183,16.017,1.00,0.00,0.81965508
95,13.147,20.241,18.603,1.00,0.00,0.31012826
96,12.464,21.022,18.943,1.00,0.00,0.50734302
97,13.314,19.272,19.773,1.00,0.00,0.27795352
98,14.147,18.585,19.612,1.00,0.00,0.23598610
99,12.063,18.520,19.902,1.00,0.00,0.39780469
100,13.635,19.935,21.128,1.00,0.00,0.37645223
101,14.591,20.462,21.143,1.00,0.00,0.44024412
102,13.561,19.228,21.957,1.00,0.00,0.52726045
103,12.552,20.832,21.487,1.00,0.00,0.56326068
104,11.719,20.718,21.025,1.00,0.00,0.83207318
105,13.823,13.060,19.146,1.00,0.00,0.35108655
106,13.967,12.011,19.463,1.00,0.00,0.55204834
107,15.055,13.561,18.424,1.00,0.00,0.31009593
108,12.604,12.987,18.245,1.00,0.00,0.40028710
109,11.780,12.492,18.762,1.00,0.00,0.62324824
110,12.923,12.342,17.013,1.00,0.00,0.54889111
111,13.502,12.907,16.497,1.00,0.00,0.78802622
112,12.285,14.464,17.854,1.00,0.00,0.36380182
113,13.048,14.890,17.199,1.00,0.00,0.49288919
114,11.095,14.530,17.103,1.00,0.00,0.55111913
115,10.951,13.703,16.636,1.00,0.00,0.88930695
116,12.124,15.424,19.053,1.00,0.00,0.33240226
117,11.144,15.480,19.531,1.00,0.00,0.53570780
118,13.372,15.332,20.028,1.00,0.00,0.29503918
119,14.210,15.663,19.411,1.00,0.00,0.24511339
120,13.501,13.912,20.338,1.00,0.00,0.43588503
121,13.347,16.106,21.296,1.00,0.00,0.36229198
122,13.709,17.108,21.057,1.00,0.00,0.31237450
123,13.976,15.702,22.092,1.00,0.00,0.54549728
124,12.050,16.204,21.916,1.00,0.00,0.54826804
125,11.894,16.876,22.584,1.00,0.00,0.92336929
126,18.178,17.422,15.518,1.00,0.00,0.43744651
127,19.123,17.246,16.025,1.00,0.00,0.42372823
128,18.107,17.985,14.591,1.00,0.00,0.64115226
129,17.101,17.073,16.197,1.00,0.00,0.39081788
130,16.098,17.265,15.827,1.00,0.00,0.56832146
131,17.094,16.532,17.623,1.00,0.00,0.26788382
132,17.981,15.895,17.615,1.00,0.00,0.27559659
133,16.163,15.981,17.774,1.00,0.00,0.32967914
134,17.172,17.655,18.699,1.00,0.00,0.21035011
135,18.111,18.199,18.575,1.00,0.00,0.21190339
136,16.376,18.360,18.447,1.00,0.00,0.22292808
137,17.114,17.074,20.185,1.00,0.00,0.22168251
138,17.824,16.269,20.387,1.00,0.00,0.24073434
139,16.122,16.632,20.303,1.00,0.00,0.22997833
140,17.311,18.225,21.318,1.00,0.00,0.30793414
141,18.355,18.508,21.174,1.00,0.00,0.35293855
142,16.603,19.015,21.058,1.00,0.00,0.30764462
143,16.998,17.569,22.583,1.00,0.00,0.40458481
144,16.163,18.034,23.350,1.00,0.00,0.54942534
145,17.739,16.665,22.963,1.00,0.00,0.52254641
