,x,y,z,atomic-charge,atomic-radius,effective-born-radii
120,22.811,16.515,19.154,1.00,0.00,0.45398995
121,21.532,18.168,17.840,1.00,0.00,0.41397990
122,20.545,18.626,17.753,1.00,0.00,0.49347729
123,21.656,17.372,17.102,1.00,0.00,0.60338377
124,22.480,19.244,17.707,1.00,0.00,0.55273456
125,22.164,19.876,17.057,1.00,0.00,0.91597913
126,16.698,16.387,23.450,1.00,0.00,0.44877128
127,17.717,16.409,23.615,1.00,0.00,0.58517814
128,16.477,15.379,23.497,1.00,0.00,0.57324940
129,16.249,16.869,24.246,1.00,0.00,0.64077411
130,16.450,17.031,22.100,1.00,0.00,0.30728985
131,16.781,18.064,22.216,1.00,0.00,0.41346154
132,15.374,17.010,21.920,1.00,0.00,0.33560547
133,17.180,16.280,21.001,1.00,0.00,0.24160715
134,18.266,16.229,21.096,1.00,0.00,0.26536559
135,16.915,15.229,20.866,1.00,0.00,0.24322741
136,17.062,17.106,19.687,1.00,0.00,0.24879004
137,17.579,18.067,19.701,1.00,0.00,0.26932517
138,16.033,17.464,19.619,1.00,0.00,0.25308514
139,17.562,16.259,18.502,1.00,0.00,0.35557400
140,18.640,16.432,18.464,1.00,0.00,0.41737956
141,17.030,16.597,17.610,1.00,0.00,0.56125734
142,17.360,15.196,18.653,1.00,0.00,0.32633919
