,x,y,z,atomic-charge,atomic-radius,effective-born-radii
50,15.423,19.946,20.512,1.00,0.00,0.26598504
51,13.891,20.842,21.607,1.00,0.00,0.51460580
52,14.428,21.126,22.351,1.00,0.00,0.84152435
53,13.952,20.644,19.169,1.00,0.00,0.32089238
54,13.057,21.263,19.077,1.00,0.00,0.54013779
55,14.874,20.790,17.994,1.00,0.00,0.30054947
56,15.642,20.024,18.117,1.00,0.00,0.25429576
57,15.550,22.111,18.066,1.00,0.00,0.44439180
58,14.280,20.583,16.672,1.00,0.00,0.40502348
59,13.956,19.556,16.492,1.00,0.00,0.49576804
60,15.026,20.890,15.935,1.00,0.00,0.58038587
61,13.187,21.546,16.485,1.00,0.00,0.57060739
62,13.459,22.383,16.867,1.00,0.00,0.89530118
63,21.550,20.415,19.088,1.00,0.00,0.35143110
64,22.649,20.531,19.080,1.00,0.00,0.55516492
65,21.185,19.026,19.299,1.00,0.00,0.27026358
66,21.034,21.295,20.275,1.00,0.00,0.38341488
67,21.348,22.314,20.038,1.00,0.00,0.59354986
68,21.570,20.829,21.521,1.00,0.00,0.54441145
69,21.138,19.992,21.703,1.00,0.00,0.73964334
70,19.549,21.339,20.455,1.00,0.00,0.34075837
71,19.198,20.343,20.733,1.00,0.00,0.37425535
72,19.096,22.353,21.365,1.00,0.00,0.52986416
73,19.831,22.438,21.978,1.00,0.00,0.86503108
74,18.885,21.685,19.113,1.00,0.00,0.31530785
75,18.805,22.751,18.893,1.00,0.00,0.51437508
76,19.420,20.956,17.933,1.00,0.00,0.30146792
77,19.046,19.933,18.015,1.00,0.00,0.24664911
78,20.937,20.935,17.920,1.00,0.00,0.43293102
79,18.872,21.248,16.527,1.00,0.00,0.39787877
80,17.839,20.925,16.391,1.00,0.00,0.45621313
81,19.503,20.802,15.756,1.00,0.00,0.57597264
82,18.848,22.652,16.310,1.00,0.00,0.56574871
83,18.194,22.776,15.619,1.00,0.00,0.92330916
84,22.621,15.302,18.587,1.00,0.00,0.35138241
85,23.313,14.466,18.381,1.00,0.00,0.56133226
86,21.363,14.981,19.144,1.00,0.00,0.27451529
87,23.310,16.045,19.733,1.00,0.00,0.38603684
88,24.335,16.151,19.371,1.00,0.00,0.60438368
89,23.325,15.234,20.952,1.00,0.00,0.53833269
90,22.505,14.867,21.291,1.00,0.00,0.68107007
91,22.750,17.420,20.032,1.00,0.00,0.35527101
92,21.839,17.218,20.600,1.00,0.00,0.44462565
93,23.639,18.188,20.808,1.00,0.00,0.54618781
94,23.685,17.919,21.729,1.00,0.00,0.92174468
95,22.296,18.200,18.833,1.00,0.00,0.31363006
96,23.132,18.791,18.452,1.00,0.00,0.50794193
97,21.651,17.351,17.628,1.00,0.00,0.29320454
98,20.677,16.982,17.957,1.00,0.00,0.24286529
99,22.474,16.162,17.355,1.00,0.00,0.44043391
100,21.459,18.123,16.292,1.00,0.00,0.38428393
101,20.685,18.862,16.510,1.00,0.00,0.37217062
102,21.167,17.513,15.434,1.00,0.00,0.57719103
103,22.701,18.720,15.894,1.00,0.00,0.56222079
104,22.578,19.384,15.211,1.00,0.00,0.94145608
105,18.689,11.764,19.098,1.00,0.00,0.34328348
106,18.331,10.719,19.101,1.00,0.00,0.55511416
107,17.604,12.708,19.393,1.00,0.00,0.26652543
108,19.750,11.673,20.221,1.00,0.00,0.39351446
109,20.454,10.933,19.834,1.00,0.00,0.60215231
110,19.044,11.363,21.390,1.00,0.00,0.53806114
111,18.418,10.642,21.292,1.00,0.00,0.86675896
112,20.494,13.019,20.372,1.00,0.00,0.33916947
113,19.750,13.732,20.732,1.00,0.00,0.35910078
114,21.519,13.011,21.436,1.00,0.00,0.54017528
115,22.147,12.315,21.228,1.00,0.00,0.88541186
116,21.009,13.575,19.015,1.00,0.00,0.30250884
117,21.846,12.916,18.775,1.00,0.00,0.49676508
118,20.039,13.425,17.794,1.00,0.00,0.28776712
119,19.231,14.158,17.750,1.00,0.00,0.25308784
120,19.348,12.101,17.806,1.00,0.00,0.41670847
121,20.684,13.490,16.408,1.00,0.00,0.40294772
122,20.965,14.539,16.294,1.00,0.00,0.47216741
123,20.003,13.151,15.624,1.00,0.00,0.58722154
124,21.905,12.713,16.270,1.00,0.00,0.56514761
125,22.207,12.619,15.364,1.00,0.00,0.97613065
126,17.518,16.716,16.084,1.00,0.00,0.40290839
127,17.615,17.509,15.340,1.00,0.00,0.58468496
128,18.443,16.137,16.102,1.00,0.00,0.44944413
129,16.609,16.112,16.122,1.00,0.00,0.47083052
130,17.537,17.440,17.452,1.00,0.00,0.24678833
131,16.678,18.101,17.581,1.00,0.00,0.26068923
132,18.500,17.955,17.459,1.00,0.00,0.24441245
133,17.531,16.492,18.643,1.00,0.00,0.20443064
134,16.685,15.814,18.510,1.00,0.00,0.21100418
135,18.359,15.788,18.539,1.00,0.00,0.20996989
136,17.536,17.312,19.976,1.00,0.00,0.21086215
137,16.777,18.098,19.979,1.00,0.00,0.21141862
138,18.492,17.779,20.224,1.00,0.00,0.23836806
139,17.362,16.244,21.032,1.00,0.00,0.24948811
140,16.365,15.807,20.949,1.00,0.00,0.27537733
141,18.047,15.416,20.836,1.00,0.00,0.27096068
142,17.664,16.860,22.447,1.00,0.00,0.33757315
143,18.727,17.102,22.414,1.00,0.00,0.50778651
144,17.022,18.245,22.890,1.00,0.00,0.40998413
145,17.441,18.957,22.176,1.00,0.00,0.42574684
146,17.235,18.520,23.925,1.00,0.00,0.63722669
147,15.939,18.192,22.761,1.00,0.00,0.49569492
148,17.433,15.843,23.581,1.00,0.00,0.46011525
149,16.420,15.689,23.716,1.00,0.00,0.59790543
150,17.778,14.920,23.271,1.00,0.00,0.57541875
151,17.823,16.163,24.482,1.00,0.00,0.64144320
