,x,y,z,atomic-charge,atomic-radius,effective-born-radii
59,19.498,20.514,20.763,1.00,0.00,0.37622944
60,18.377,21.448,21.829,1.00,0.00,0.55990496
61,19.878,22.440,20.774,1.00,0.00,0.55127708
62,20.590,22.185,21.366,1.00,0.00,0.92138958
63,11.850,19.541,19.537,1.00,0.00,0.35850256
64,10.815,19.296,19.838,1.00,0.00,0.57390233
65,12.491,18.308,19.116,1.00,0.00,0.27662592
66,11.799,20.578,18.359,1.00,0.00,0.38767349
67,11.223,21.413,18.762,1.00,0.00,0.60192047
68,11.052,20.051,17.238,1.00,0.00,0.54948197
69,11.183,19.101,17.198,1.00,0.00,0.55637608
70,13.097,21.071,17.977,1.00,0.00,0.35597946
71,13.655,20.234,17.551,1.00,0.00,0.45182291
72,12.945,22.041,16.984,1.00,0.00,0.54226808
73,13.341,21.720,16.171,1.00,0.00,0.90993813
74,13.896,21.567,19.190,1.00,0.00,0.32418525
75,13.723,22.613,19.451,1.00,0.00,0.52369523
76,13.907,20.580,20.386,1.00,0.00,0.29921721
77,14.516,19.775,19.969,1.00,0.00,0.24573295
78,12.542,20.153,20.624,1.00,0.00,0.43739234
79,14.654,20.946,21.695,1.00,0.00,0.38765993
80,15.730,20.939,21.508,1.00,0.00,0.39750267
81,14.492,20.213,22.489,1.00,0.00,0.55251978
82,14.110,22.198,22.080,1.00,0.00,0.56344812
83,13.187,22.347,21.862,1.00,0.00,0.87468417
84,12.546,14.149,18.572,1.00,0.00,0.36072411
85,12.271,13.082,18.484,1.00,0.00,0.57403787
86,14.001,14.354,18.401,1.00,0.00,0.27259856
87,11.907,14.962,17.476,1.00,0.00,0.38759276
88,10.846,14.720,17.388,1.00,0.00,0.61672737
89,12.546,14.666,16.184,1.00,0.00,0.52939443
90,13.429,14.365,16.410,1.00,0.00,0.53965405
91,12.156,16.453,17.677,1.00,0.00,0.33126210
92,13.233,16.604,17.570,1.00,0.00,0.33700935
93,11.451,17.141,16.624,1.00,0.00,0.52087443
94,11.911,16.983,15.796,1.00,0.00,0.88803972
95,11.765,17.007,19.054,1.00,0.00,0.32316915
96,10.688,17.079,19.222,1.00,0.00,0.53892250
97,12.389,16.213,20.198,1.00,0.00,0.30148611
98,13.478,16.280,20.162,1.00,0.00,0.26211931
99,12.117,14.690,19.869,1.00,0.00,0.43360630
100,12.027,16.494,21.594,1.00,0.00,0.41441860
101,12.378,17.499,21.835,1.00,0.00,0.52939584
102,12.552,15.767,22.216,1.00,0.00,0.57477521
103,10.640,16.160,21.892,1.00,0.00,0.58093535
104,10.260,16.450,22.724,1.00,0.00,0.97538177
105,17.264,11.744,18.738,1.00,0.00,0.37167428
106,17.956,10.908,18.943,1.00,0.00,0.57979610
107,18.014,12.928,18.314,1.00,0.00,0.29114764
108,16.276,11.549,17.573,1.00,0.00,0.39134716
109,15.636,10.681,17.742,1.00,0.00,0.60151690
110,17.157,11.329,16.419,1.00,0.00,0.54523373
111,17.938,11.856,16.606,1.00,0.00,0.52836138
112,15.348,12.763,17.325,1.00,0.00,0.34911028
113,15.852,13.602,16.842,1.00,0.00,0.48645698
114,14.371,12.155,16.374,1.00,0.00,0.53990315
115,14.821,11.650,15.693,1.00,0.00,0.91261779
116,14.690,13.106,18.682,1.00,0.00,0.30138316
117,14.027,12.268,18.904,1.00,0.00,0.48837476
118,15.661,13.320,19.835,1.00,0.00,0.28536253
119,16.359,14.132,19.620,1.00,0.00,0.24476558
120,16.500,12.091,19.959,1.00,0.00,0.43542160
121,14.912,13.541,21.201,1.00,0.00,0.38721372
122,14.305,14.447,21.257,1.00,0.00,0.41771099
123,15.779,13.677,21.851,1.00,0.00,0.53743842
124,14.128,12.373,21.455,1.00,0.00,0.55421142
125,13.652,12.496,22.280,1.00,0.00,0.93848140
126,17.128,17.869,23.427,1.00,0.00,0.44494444
127,17.125,19.065,23.430,1.00,0.00,0.51211630
128,17.112,17.216,24.428,1.00,0.00,0.60051364
129,17.273,17.136,22.057,1.00,0.00,0.33568177
130,17.373,16.053,22.110,1.00,0.00,0.43528009
131,17.132,17.754,20.871,1.00,0.00,0.24013166
132,17.052,18.838,20.826,1.00,0.00,0.24014791
133,17.186,17.145,19.509,1.00,0.00,0.21462636
134,16.862,16.103,19.562,1.00,0.00,0.21910044
135,18.185,17.243,19.079,1.00,0.00,0.22489366
136,16.053,17.792,18.591,1.00,0.00,0.23671318
137,15.090,17.442,18.967,1.00,0.00,0.22712751
138,16.064,18.875,18.726,1.00,0.00,0.24087639
139,16.278,17.385,17.128,1.00,0.00,0.38424661
140,15.450,17.758,16.523,1.00,0.00,0.55608517
141,17.269,17.690,16.785,1.00,0.00,0.51012425
142,16.417,16.304,17.057,1.00,0.00,0.46343667
