,x,y,z,atomic-charge,atomic-radius,effective-born-radii
81,13.825,20.279,21.687,1.00,0.00,0.53814280
82,13.189,22.224,21.286,1.00,0.00,0.57086772
83,12.278,21.960,21.143,1.00,0.00,0.85440164
84,11.957,14.194,17.643,1.00,0.00,0.37551092
85,11.669,13.128,17.583,1.00,0.00,0.58849860
86,13.538,14.269,17.601,1.00,0.00,0.29232077
87,11.536,15.066,16.503,1.00,0.00,0.38713858
88,10.450,15.152,16.575,1.00,0.00,0.59594578
89,11.812,14.544,15.207,1.00,0.00,0.55457447
90,12.728,14.720,14.981,1.00,0.00,0.83739195
91,12.091,16.502,16.558,1.00,0.00,0.35359836
92,13.165,16.516,16.365,1.00,0.00,0.48223751
93,11.330,17.201,15.583,1.00,0.00,0.52973248
94,11.191,16.714,14.767,1.00,0.00,0.84200262
95,11.753,17.086,17.882,1.00,0.00,0.30309312
96,10.682,17.297,17.911,1.00,0.00,0.48595838
97,12.047,16.208,19.114,1.00,0.00,0.29404453
98,13.124,16.147,19.280,1.00,0.00,0.25951520
99,11.527,14.861,18.807,1.00,0.00,0.43406374
100,11.456,16.658,20.441,1.00,0.00,0.41088526
101,11.934,17.616,20.660,1.00,0.00,0.48307201
102,11.740,15.960,21.232,1.00,0.00,0.59018500
103,10.021,16.806,20.310,1.00,0.00,0.56867753
104,9.690,15.933,20.086,1.00,0.00,0.87473264
105,16.972,12.167,18.557,1.00,0.00,0.35257596
106,17.630,11.378,18.962,1.00,0.00,0.56454218
107,17.647,13.397,18.196,1.00,0.00,0.27998303
108,16.182,11.627,17.411,1.00,0.00,0.39078782
109,15.695,10.709,17.743,1.00,0.00,0.60268172
110,17.160,11.427,16.361,1.00,0.00,0.53480464
111,16.700,11.425,15.519,1.00,0.00,0.88045135
112,15.183,12.626,16.967,1.00,0.00,0.35128445
113,15.660,13.505,16.528,1.00,0.00,0.47705332
114,14.561,11.974,15.814,1.00,0.00,0.54993937
115,13.826,11.445,16.132,1.00,0.00,0.85206134
116,14.283,13.062,18.029,1.00,0.00,0.30876425
117,13.572,12.289,18.330,1.00,0.00,0.48758769
118,15.017,13.385,19.349,1.00,0.00,0.28952503
119,15.542,14.337,19.248,1.00,0.00,0.24895295
120,16.012,12.436,19.639,1.00,0.00,0.42442731
121,14.196,13.498,20.629,1.00,0.00,0.39262155
122,13.541,14.361,20.501,1.00,0.00,0.41237212
123,14.870,13.659,21.473,1.00,0.00,0.56407743
124,13.497,12.265,20.823,1.00,0.00,0.56530184
125,14.173,11.585,20.766,1.00,0.00,0.85852247
126,16.560,17.718,23.538,1.00,0.00,0.46037721
127,15.369,17.942,23.674,1.00,0.00,0.55812203
128,17.206,17.394,24.517,1.00,0.00,0.60522034
129,16.957,17.143,22.151,1.00,0.00,0.34994668
130,16.714,16.079,22.181,1.00,0.00,0.47206657
131,18.018,17.280,21.934,1.00,0.00,0.44194868
132,16.192,17.673,20.931,1.00,0.00,0.25953647
133,15.207,17.201,20.922,1.00,0.00,0.30465141
134,16.100,18.756,20.826,1.00,0.00,0.27737266
135,16.896,17.174,19.639,1.00,0.00,0.21801082
136,16.848,16.083,19.663,1.00,0.00,0.22508084
137,17.959,17.422,19.683,1.00,0.00,0.22696717
138,16.273,17.678,18.310,1.00,0.00,0.24364244
139,15.200,17.476,18.332,1.00,0.00,0.24833169
140,16.444,18.729,18.072,1.00,0.00,0.27125310
141,16.903,16.947,17.101,1.00,0.00,0.36587186
142,16.427,15.975,16.954,1.00,0.00,0.44658784
143,16.766,17.632,16.262,1.00,0.00,0.57544750
144,17.986,16.815,17.144,1.00,0.00,0.40205690
