,x,y,z,atomic-charge,atomic-radius,effective-born-radii
70,12.388,20.049,20.562,1.00,0.00,0.33349083
71,13.429,19.871,20.839,1.00,0.00,0.33491079
72,11.428,19.743,21.515,1.00,0.00,0.51904447
73,11.469,20.367,22.243,1.00,0.00,0.88166132
74,12.115,19.146,19.371,1.00,0.00,0.30340583
75,11.072,19.210,19.056,1.00,0.00,0.49067055
76,13.075,19.597,18.213,1.00,0.00,0.29242998
77,14.102,19.302,18.434,1.00,0.00,0.27392005
78,12.951,21.061,17.976,1.00,0.00,0.42648731
79,12.678,18.983,16.873,1.00,0.00,0.40557621
80,13.093,17.977,16.779,1.00,0.00,0.49600821
81,13.107,19.512,16.019,1.00,0.00,0.60034950
82,11.280,19.058,16.651,1.00,0.00,0.55667130
83,11.023,18.636,15.828,1.00,0.00,0.95216809
84,18.601,22.552,19.125,1.00,0.00,0.35372755
85,19.525,23.091,18.847,1.00,0.00,0.55172917
86,18.903,21.202,19.598,1.00,0.00,0.27937751
87,17.716,23.264,20.193,1.00,0.00,0.38615763
88,17.440,24.260,19.842,1.00,0.00,0.60104567
89,18.487,23.369,21.399,1.00,0.00,0.54689016
90,18.244,24.146,21.908,1.00,0.00,0.92276613
91,16.476,22.408,20.524,1.00,0.00,0.33409971
92,16.820,21.410,20.805,1.00,0.00,0.34443684
93,15.757,23.054,21.628,1.00,0.00,0.53886437
94,16.321,23.771,21.928,1.00,0.00,0.84758409
95,15.682,22.335,19.235,1.00,0.00,0.30921287
96,15.260,23.329,19.071,1.00,0.00,0.51422506
97,16.489,21.805,18.075,1.00,0.00,0.29739527
98,16.643,20.739,18.259,1.00,0.00,0.28444972
99,17.778,22.488,17.952,1.00,0.00,0.41026901
100,15.904,21.828,16.633,1.00,0.00,0.41350403
101,15.047,21.157,16.545,1.00,0.00,0.50209538
102,16.612,21.487,15.874,1.00,0.00,0.59879439
103,15.445,23.165,16.303,1.00,0.00,0.57275628
104,14.676,23.104,15.732,1.00,0.00,0.95369591
105,21.742,18.142,18.720,1.00,0.00,0.35629593
106,22.670,17.589,18.488,1.00,0.00,0.57311999
107,20.697,17.227,18.940,1.00,0.00,0.27328249
108,21.987,18.984,19.924,1.00,0.00,0.37836073
109,22.865,19.603,19.729,1.00,0.00,0.59965968
110,22.327,18.090,21.045,1.00,0.00,0.52530340
111,22.482,17.199,20.725,1.00,0.00,0.60044188
112,20.824,19.866,20.251,1.00,0.00,0.32690892
113,20.024,19.221,20.619,1.00,0.00,0.31063703
114,21.191,20.654,21.320,1.00,0.00,0.53185540
115,21.354,20.032,22.033,1.00,0.00,0.85414998
116,20.315,20.841,19.174,1.00,0.00,0.31876639
117,20.952,21.721,19.061,1.00,0.00,0.52463281
118,20.289,20.017,17.861,1.00,0.00,0.31260481
119,19.409,19.380,17.977,1.00,0.00,0.32581255
120,21.486,19.129,17.672,1.00,0.00,0.44299306
121,20.130,20.781,16.528,1.00,0.00,0.42588829
122,19.104,21.011,16.234,1.00,0.00,0.54144774
123,20.666,20.218,15.760,1.00,0.00,0.61951703
124,20.801,22.078,16.647,1.00,0.00,0.55622405
125,21.737,21.914,16.780,1.00,0.00,0.89029963
126,15.303,17.896,23.105,1.00,0.00,0.42542727
127,15.292,17.826,24.136,1.00,0.00,0.63831957
128,14.426,17.398,22.881,1.00,0.00,0.52193143
129,15.199,18.885,22.825,1.00,0.00,0.50698847
130,16.587,17.263,22.591,1.00,0.00,0.35263063
131,16.647,16.301,23.102,1.00,0.00,0.56371506
132,17.841,18.178,22.842,1.00,0.00,0.41721577
133,17.712,19.207,22.502,1.00,0.00,0.48494428
134,18.753,17.738,22.433,1.00,0.00,0.50173913
135,17.838,18.230,23.933,1.00,0.00,0.63405941
136,16.551,16.846,21.062,1.00,0.00,0.25684534
137,17.554,16.448,20.896,1.00,0.00,0.28603030
138,15.809,16.082,20.820,1.00,0.00,0.27610728
139,16.335,18.099,20.149,1.00,0.00,0.22384243
140,16.933,18.975,20.409,1.00,0.00,0.23442420
141,15.278,18.342,20.281,1.00,0.00,0.22828354
142,16.618,17.723,18.706,1.00,0.00,0.31555122
143,15.984,16.883,18.417,1.00,0.00,0.39819271
144,17.647,17.584,18.367,1.00,0.00,0.36659521
145,16.242,18.542,18.088,1.00,0.00,0.44480195
