,x,y,z,atomic-charge,atomic-radius,effective-born-radii
100,22.086,19.175,16.225,1.00,0.00,0.40968753
101,21.249,19.860,16.072,1.00,0.00,0.50659887
102,22.254,18.543,15.350,1.00,0.00,0.60168248
103,23.296,19.934,16.398,1.00,0.00,0.56560295
104,23.468,20.381,15.567,1.00,0.00,0.97017398
105,19.868,11.993,18.587,1.00,0.00,0.35998117
106,19.667,10.907,18.550,1.00,0.00,0.58213047
107,18.762,12.887,18.795,1.00,0.00,0.26728121
108,20.849,12.316,19.722,1.00,0.00,0.38955130
109,21.676,11.621,19.560,1.00,0.00,0.61073201
110,20.108,12.081,20.912,1.00,0.00,0.52391571
111,20.547,12.531,21.637,1.00,0.00,0.85643674
112,21.239,13.812,19.789,1.00,0.00,0.32715612
113,20.298,14.358,19.883,1.00,0.00,0.30039798
114,22.082,13.936,20.920,1.00,0.00,0.52704350
115,22.226,14.869,21.099,1.00,0.00,0.59263270
116,21.860,14.392,18.542,1.00,0.00,0.31314588
117,22.908,14.109,18.416,1.00,0.00,0.51861619
118,21.037,13.898,17.289,1.00,0.00,0.29926423
119,20.101,14.460,17.302,1.00,0.00,0.25441946
120,20.634,12.432,17.448,1.00,0.00,0.43364433
121,21.720,14.121,15.947,1.00,0.00,0.41167798
122,21.653,15.133,15.542,1.00,0.00,0.52886057
123,21.222,13.452,15.243,1.00,0.00,0.59396608
124,23.101,13.744,16.049,1.00,0.00,0.56145946
125,23.291,12.869,15.703,1.00,0.00,0.93358769
126,18.311,17.007,15.008,1.00,0.00,0.41371130
127,18.427,18.091,14.947,1.00,0.00,0.50851978
128,19.230,16.579,15.413,1.00,0.00,0.41349165
129,18.322,16.538,14.022,1.00,0.00,0.64055103
130,17.338,16.539,16.056,1.00,0.00,0.31186568
131,17.346,15.457,16.198,1.00,0.00,0.32656735
132,16.332,16.877,15.799,1.00,0.00,0.40950303
133,17.753,17.249,17.371,1.00,0.00,0.21302011
134,18.819,17.077,17.531,1.00,0.00,0.21173956
135,17.659,18.336,17.330,1.00,0.00,0.21894534
136,16.917,16.664,18.532,1.00,0.00,0.19814887
137,17.033,15.579,18.571,1.00,0.00,0.20581396
138,15.860,16.872,18.359,1.00,0.00,0.20356589
139,17.338,17.299,19.797,1.00,0.00,0.21336370
140,18.429,17.308,19.771,1.00,0.00,0.21461712
141,16.945,18.316,19.874,1.00,0.00,0.22899008
142,16.816,16.593,21.133,1.00,0.00,0.28791580
143,17.015,15.521,21.177,1.00,0.00,0.42421427
144,15.732,16.729,21.119,1.00,0.00,0.31287864
145,17.187,17.491,22.369,1.00,0.00,0.34827071
146,16.877,18.533,22.270,1.00,0.00,0.50344708
147,18.732,17.450,22.589,1.00,0.00,0.41313257
148,19.136,16.493,22.251,1.00,0.00,0.50201891
149,19.217,18.203,21.965,1.00,0.00,0.44640548
150,18.972,17.585,23.646,1.00,0.00,0.62551323
151,16.389,17.127,23.570,1.00,0.00,0.46022743
152,15.366,16.994,23.517,1.00,0.00,0.60949961
153,16.680,17.701,24.378,1.00,0.00,0.63328054
154,16.632,16.208,23.974,1.00,0.00,0.61892170
