,x,y,z,atomic-charge,atomic-radius,effective-born-radii
94,17.279,24.121,16.708,1.00,0.00,0.89642696
95,17.465,22.079,18.568,1.00,0.00,0.31228004
96,17.764,23.083,18.878,1.00,0.00,0.50976162
97,16.680,21.450,19.765,1.00,0.00,0.29336686
98,16.542,20.381,19.589,1.00,0.00,0.25188490
99,15.380,22.167,19.777,1.00,0.00,0.43285306
100,17.369,21.598,21.119,1.00,0.00,0.38511461
101,18.317,21.056,21.127,1.00,0.00,0.41826564
102,16.704,21.081,21.814,1.00,0.00,0.52203959
103,17.571,22.959,21.440,1.00,0.00,0.57359958
104,16.714,23.366,21.294,1.00,0.00,0.88754467
105,11.540,17.598,18.131,1.00,0.00,0.35481268
106,10.605,17.010,18.147,1.00,0.00,0.56938201
107,12.693,16.758,18.199,1.00,0.00,0.27931048
108,11.553,18.411,16.822,1.00,0.00,0.39031802
109,10.719,19.100,16.678,1.00,0.00,0.60321295
110,11.674,17.438,15.685,1.00,0.00,0.53695631
111,10.937,16.847,15.853,1.00,0.00,0.77954912
112,12.847,19.213,16.784,1.00,0.00,0.35123034
113,13.695,18.526,16.811,1.00,0.00,0.44115145
114,12.851,19.977,15.627,1.00,0.00,0.53487000
115,12.808,19.544,14.771,1.00,0.00,0.91673552
116,12.969,20.138,18.016,1.00,0.00,0.30572142
117,12.347,21.021,17.850,1.00,0.00,0.49396233
118,12.606,19.464,19.349,1.00,0.00,0.30233935
119,13.388,18.746,19.605,1.00,0.00,0.29656296
120,11.425,18.548,19.228,1.00,0.00,0.42983656
121,12.155,20.399,20.464,1.00,0.00,0.42440964
122,12.930,21.103,20.775,1.00,0.00,0.56072703
123,11.774,19.820,21.308,1.00,0.00,0.61839467
124,10.981,21.069,20.050,1.00,0.00,0.56533776
125,10.640,21.437,20.869,1.00,0.00,0.94726581
126,16.653,17.090,17.290,1.00,0.00,0.36688332
127,16.924,17.394,16.277,1.00,0.00,0.61018170
128,16.473,16.014,17.235,1.00,0.00,0.42999119
129,15.742,17.607,17.600,1.00,0.00,0.33798618
130,17.731,17.403,18.453,1.00,0.00,0.26113422
131,18.143,18.412,18.399,1.00,0.00,0.27755540
132,18.539,16.669,18.495,1.00,0.00,0.27708434
133,16.908,17.259,19.685,1.00,0.00,0.22184512
134,15.987,17.840,19.766,1.00,0.00,0.23488034
135,16.752,16.223,19.994,1.00,0.00,0.23364149
136,17.736,17.818,20.893,1.00,0.00,0.24963897
137,18.028,18.858,20.738,1.00,0.00,0.24652167
138,18.653,17.236,21.007,1.00,0.00,0.28204581
139,17.125,17.714,22.303,1.00,0.00,0.36841562
140,17.223,16.782,22.738,1.00,0.00,0.53832181
141,16.109,17.879,22.391,1.00,0.00,0.52479252
142,17.872,18.663,23.205,1.00,0.00,0.44448638
143,17.460,19.672,23.142,1.00,0.00,0.56033253
144,17.747,18.247,24.206,1.00,0.00,0.65174185
145,18.953,18.715,23.067,1.00,0.00,0.54278433
