,x,y,z,atomic-charge,atomic-radius,effective-born-radii
94,17.633,22.397,14.776,1.00,0.00,0.91047814
95,18.057,22.112,18.001,1.00,0.00,0.31345840
96,18.412,23.138,18.114,1.00,0.00,0.50800762
97,17.299,21.771,19.229,1.00,0.00,0.29612400
98,17.085,20.710,19.088,1.00,0.00,0.25120798
99,16.027,22.494,19.310,1.00,0.00,0.44432607
100,18.101,22.055,20.490,1.00,0.00,0.39190294
101,18.940,21.381,20.673,1.00,0.00,0.47386149
102,17.449,21.909,21.354,1.00,0.00,0.57016548
103,18.566,23.400,20.597,1.00,0.00,0.56088354
104,18.763,23.551,21.524,1.00,0.00,0.95068858
105,11.991,17.873,18.224,1.00,0.00,0.35673840
106,11.103,17.216,18.239,1.00,0.00,0.55356166
107,13.132,17.024,17.962,1.00,0.00,0.28155891
108,11.859,18.872,17.047,1.00,0.00,0.39431890
109,10.957,19.437,17.291,1.00,0.00,0.61185959
110,11.612,18.045,15.905,1.00,0.00,0.54285175
111,12.174,17.271,15.821,1.00,0.00,0.58132359
112,13.192,19.694,16.917,1.00,0.00,0.36117616
113,14.058,19.071,16.682,1.00,0.00,0.48159394
114,12.913,20.695,16.015,1.00,0.00,0.53356320
115,13.698,21.178,15.747,1.00,0.00,0.61602663
116,13.443,20.447,18.241,1.00,0.00,0.31545310
117,12.750,21.282,18.363,1.00,0.00,0.51685331
118,13.388,19.453,19.428,1.00,0.00,0.29583145
119,14.286,18.863,19.234,1.00,0.00,0.24818097
120,12.184,18.644,19.420,1.00,0.00,0.43220267
121,13.486,20.043,20.836,1.00,0.00,0.40569662
122,14.527,20.274,21.069,1.00,0.00,0.47519972
123,13.147,19.279,21.539,1.00,0.00,0.58200948
124,12.559,21.095,20.848,1.00,0.00,0.56225627
125,12.978,21.883,21.202,1.00,0.00,0.90439844
126,16.824,17.701,22.669,1.00,0.00,0.45393629
127,16.221,16.905,22.934,1.00,0.00,0.59451721
128,16.727,18.511,23.302,1.00,0.00,0.63487815
129,17.837,17.505,22.701,1.00,0.00,0.58026244
130,16.466,18.103,21.305,1.00,0.00,0.30536867
131,16.761,19.106,20.993,1.00,0.00,0.31881160
132,15.375,18.119,21.290,1.00,0.00,0.36287499
133,16.905,17.041,20.231,1.00,0.00,0.24465288
134,17.973,16.816,20.270,1.00,0.00,0.27137485
135,16.341,16.138,20.475,1.00,0.00,0.27725900
136,16.649,17.463,18.785,1.00,0.00,0.23476355
137,16.934,18.514,18.856,1.00,0.00,0.23619744
138,15.610,17.292,18.492,1.00,0.00,0.24686236
139,17.437,16.626,17.743,1.00,0.00,0.31941597
140,17.163,15.572,17.819,1.00,0.00,0.31084203
141,18.513,16.789,17.830,1.00,0.00,0.33125385
142,17.203,16.974,16.734,1.00,0.00,0.55610890
