,x,y,z,atomic-charge,atomic-radius,effective-born-radii
56,19.762,19.145,19.717,1.00,0.00,0.24179400
57,20.437,20.971,20.489,1.00,0.00,0.43936005
58,20.891,18.740,21.397,1.00,0.00,0.37776841
59,20.828,17.652,21.330,1.00,0.00,0.41713603
60,20.159,19.186,22.074,1.00,0.00,0.51691974
61,22.210,19.097,21.823,1.00,0.00,0.55598027
62,22.032,19.915,22.293,1.00,0.00,0.91181737
63,14.659,22.096,18.262,1.00,0.00,0.35638748
64,13.691,22.612,18.128,1.00,0.00,0.57017823
65,14.469,20.628,17.941,1.00,0.00,0.28381153
66,15.615,22.747,17.238,1.00,0.00,0.38913117
67,15.869,23.775,17.505,1.00,0.00,0.59257091
68,15.104,22.719,15.887,1.00,0.00,0.55589691
69,14.769,21.845,15.673,1.00,0.00,0.75889520
70,17.044,22.074,17.232,1.00,0.00,0.35256922
71,16.844,21.049,16.912,1.00,0.00,0.44186425
72,17.855,22.883,16.356,1.00,0.00,0.53593192
73,17.516,22.905,15.458,1.00,0.00,0.92136695
74,17.524,22.126,18.678,1.00,0.00,0.30489713
75,17.753,23.177,18.867,1.00,0.00,0.50052237
76,16.557,21.672,19.744,1.00,0.00,0.28932205
77,16.429,20.587,19.731,1.00,0.00,0.25185625
78,15.205,22.327,19.605,1.00,0.00,0.42998268
79,16.951,21.885,21.228,1.00,0.00,0.39850268
80,17.872,21.326,21.406,1.00,0.00,0.47575022
81,16.160,21.515,21.883,1.00,0.00,0.56343971
82,17.259,23.269,21.495,1.00,0.00,0.56930782
83,16.504,23.860,21.434,1.00,0.00,0.94250509
84,11.876,17.372,18.303,1.00,0.00,0.36129773
85,10.977,16.758,18.493,1.00,0.00,0.57835548
86,13.077,16.599,17.974,1.00,0.00,0.28338972
87,11.616,18.251,17.101,1.00,0.00,0.39082345
88,10.743,18.852,17.364,1.00,0.00,0.59936655
89,11.389,17.438,15.918,1.00,0.00,0.54451297
90,11.915,16.642,16.021,1.00,0.00,0.54604853
91,12.755,19.196,16.859,1.00,0.00,0.35765817
92,13.672,18.669,16.586,1.00,0.00,0.45899618
93,12.356,20.097,15.800,1.00,0.00,0.55412302
94,12.050,19.657,15.003,1.00,0.00,0.92275307
95,13.112,20.060,18.107,1.00,0.00,0.31355051
96,12.333,20.816,18.228,1.00,0.00,0.50948855
97,13.241,19.205,19.383,1.00,0.00,0.29741164
98,14.127,18.569,19.441,1.00,0.00,0.26251448
99,12.092,18.247,19.444,1.00,0.00,0.44165990
100,13.332,20.028,20.735,1.00,0.00,0.40176972
101,14.314,20.485,20.874,1.00,0.00,0.43070430
102,13.205,19.325,21.561,1.00,0.00,0.60414529
103,12.369,21.092,20.808,1.00,0.00,0.56690953
104,11.526,20.810,20.446,1.00,0.00,0.88220123
105,14.852,12.741,17.906,1.00,0.00,0.35971336
106,15.032,11.653,17.842,1.00,0.00,0.57012941
107,16.163,13.364,17.471,1.00,0.00,0.29867211
108,13.720,13.089,16.927,1.00,0.00,0.39117014
109,12.774,12.587,17.138,1.00,0.00,0.60451582
110,14.160,12.735,15.603,1.00,0.00,0.54874433
111,14.843,13.349,15.326,1.00,0.00,0.76525173
112,13.366,14.583,16.860,1.00,0.00,0.34986616
113,14.217,15.107,16.419,1.00,0.00,0.47549484
114,12.170,14.703,16.031,1.00,0.00,0.53299447
115,12.322,14.038,15.356,1.00,0.00,0.83780606
116,13.001,15.127,18.241,1.00,0.00,0.31066311
117,12.008,14.845,18.596,1.00,0.00,0.49784416
118,14.048,14.714,19.289,1.00,0.00,0.28914192
119,15.004,15.212,19.116,1.00,0.00,0.24784386
120,14.338,13.270,19.200,1.00,0.00,0.41857290
121,13.564,15.035,20.674,1.00,0.00,0.40402645
122,13.531,16.125,20.731,1.00,0.00,0.47159772
123,14.217,14.591,21.427,1.00,0.00,0.57913270
124,12.245,14.394,20.794,1.00,0.00,0.56900780
125,12.552,13.490,20.690,1.00,0.00,0.86135861
126,17.883,17.126,22.433,1.00,0.00,0.40546827
127,17.928,18.368,22.588,1.00,0.00,0.48851953
128,18.193,16.391,23.386,1.00,0.00,0.57292341
129,17.247,16.563,21.183,1.00,0.00,0.31887690
130,16.206,16.393,21.465,1.00,0.00,0.47613904
131,17.665,15.593,20.904,1.00,0.00,0.33093709
132,17.348,17.455,19.988,1.00,0.00,0.22882585
133,17.162,18.498,20.229,1.00,0.00,0.24650921
134,17.725,17.026,18.778,1.00,0.00,0.21747113
135,17.855,15.968,18.569,1.00,0.00,0.22616008
136,17.928,17.996,17.583,1.00,0.00,0.28072245
137,17.659,19.026,17.825,1.00,0.00,0.28254300
138,18.990,17.979,17.328,1.00,0.00,0.38038592
139,17.134,17.727,16.290,1.00,0.00,0.41024130
140,16.760,16.708,16.401,1.00,0.00,0.46264454
141,16.321,18.456,16.275,1.00,0.00,0.49768323
142,17.797,17.754,15.423,1.00,0.00,0.62858263
