,x,y,z,atomic-charge,atomic-radius,effective-born-radii
118,16.618,12.887,19.125,1.00,0.00,0.30202702
119,16.775,13.968,19.101,1.00,0.00,0.30387142
120,17.846,12.035,19.094,1.00,0.00,0.43556257
121,15.997,12.601,20.503,1.00,0.00,0.40826590
122,15.230,13.330,20.774,1.00,0.00,0.51044955
123,16.770,12.678,21.270,1.00,0.00,0.57426039
124,15.472,11.290,20.439,1.00,0.00,0.56803184
125,16.183,10.802,20.017,1.00,0.00,0.82536059
126,16.983,16.714,20.271,1.00,0.00,0.31038095
127,17.892,16.926,19.705,1.00,0.00,0.42277907
128,16.409,15.932,19.770,1.00,0.00,0.38346049
129,16.129,17.946,20.430,1.00,0.00,0.29036179
130,15.773,18.190,19.427,1.00,0.00,0.43081275
131,15.184,17.607,20.857,1.00,0.00,0.33498822
132,16.773,19.116,21.116,1.00,0.00,0.28991432
133,16.151,20.000,20.958,1.00,0.00,0.34016072
134,17.772,19.260,20.697,1.00,0.00,0.30308338
135,16.710,18.953,22.608,1.00,0.00,0.37871750
136,16.815,19.851,23.221,1.00,0.00,0.59746469
137,15.730,18.586,22.920,1.00,0.00,0.54337346
138,17.788,18.089,23.246,1.00,0.00,0.39354155
139,18.618,18.721,23.572,1.00,0.00,0.59825676
140,18.375,16.955,22.399,1.00,0.00,0.36640440
141,19.078,17.423,21.708,1.00,0.00,0.39280336
142,18.866,16.357,23.170,1.00,0.00,0.58812758
143,17.298,16.165,21.624,1.00,0.00,0.33256265
144,17.645,15.152,21.407,1.00,0.00,0.42111232
145,16.433,15.981,22.266,1.00,0.00,0.51297691
146,17.206,17.440,24.404,1.00,0.00,0.56760477
147,16.825,18.167,24.928,1.00,0.00,0.90317137
